V1,V2,V3,V4,V5,V6,V7,V8
9955.963,10000.957,10074.99,10022.312,9980.451,9996.057,10071.682,10034.674
9978.067,9927.556,9978.222,9996.414,9968.332,9929.587,9971.659,9992.216
9997.431,9983.65,9977.166,9989.178,9978.197,9992.945,9974.431,9976.278
9966.6045,9972.029,9977.891,9962.71,9949.353,9967.377,9960.021,9944.229
10301.851,10299.338,10329.126,10389.258,10296.951,10336.919,10349.334,10391.679
9866.982,9628.064,9739.758,9804.872,9589.38,9624.343,9690.201,9750.706
10053.187,10064.002,10051.247,10049.024,10067.454,10090.259,10082.596,10061.211
1005.9313,996.0037,1005.1659,1002.5078,996.0672,998.1754,1006.42883,1006.6466
999.44653,1002.77295,1005.05383,1001.5031,999.94324,1003.335,1006.367,1001.3509
9991.04,9975.392,9986.037,9991.192,9975.531,9971.991,9977.918,9979.163
10102.055,9990.971,10006.675,10083.491,10004.884,10012.295,10005.284,10058.967
10070.229,10053.586,10056.821,10105.867,10055.253,10070.877,10080.324,10124.388
10037.143,10030.128,10035.374,10043.945,10040.635,10049.864,10061.661,10057.207
5114.7783,5159.5625,5026.9,4968.6396,5082.0996,5119.177,4936.6064,4935.9653
9502.692,9364.068,9804.24,9715.166,9353.735,9274.437,9647.41,9438.248
2338.359,2267.9053,2389.7866,2583.6719,2333.5864,2394.929,2486.7842,2531.5483
1195.4429,1195.749,1203.4038,1189.5145,1194.3346,1232.3096,1234.1289,1196.1646
1181.3889,1200.9526,1184.974,1162.4601,1174.7942,1236.5133,1213.1007,1168.9655
10138.869,10106.997,10145.429,10224.957,10127.661,10131.402,10171.999,10245.279
9955.684,9951.499,10007.635,10037.747,9937.371,9985.657,10044.359,10053.142
10032.915,10005.376,10038.14,10057.024,10034.148,10038.326,10077.623,10082.195
9974.036,9980.669,10024.829,10011.326,9954.941,9988.473,10012.921,9999.404
10016.916,9971.133,9989.189,10033.061,9995.278,9995.303,10010.739,10039.493
9986.966,9962.575,9979.003,10007.523,9976.444,9976.547,9995.536,10015.523
9996.802,10027.688,10076.52,10035.5205,10000.948,10036.68,10084.414,10028.52
9988.157,9982.051,9996.543,9989.07,9968.089,9975.062,9992.889,9981.628
2263.292,2211.3633,2336.8662,2385.6113,2263.2075,2361.897,2455.1738,2353.5823
5488.813,5490.879,5507.6855,5508.828,5498.8755,5509.2495,5524.7627,5528.9995
2664.3916,2682.7197,2538.1404,2610.5146,2695.9453,2704.4712,2557.0933,2638.934
1172.9681,1152.8268,1169.5397,1158.7529,1171.0404,1154.2737,1169.7328,1159.1472
5900.272,5874.4688,5887.0044,5895.181,5956.207,5942.0996,5929.097,5914.8516
5384.4395,5450.7656,5491.7866,5513.979,5503.4155,5528.689,5561.8228,5612.9
2594.1116,2631.4697,2573.1116,2600.289,2621.5767,2646.9155,2584.0796,2628.2515
1326.4703,1306.0778,1328.8359,1311.229,1323.6698,1307.0328,1328.4213,1311.4388
6125.131,6080.5044,6085.8975,6115.6074,6098.6323,6086.184,6085.345,6104.257
7611.671,7624.2236,10095.408,10324.158,7897.649,7926.2495,10387.283,11080.155
9094.581,8798.6045,7940.5845,8053.046,9244.358,9038.77,8094.1226,8142.8135
7927.011,8187.878,8157.9824,8167.952,8223.395,8463.64,8389.529,8483.858
10136.819,15237.583,8250.86,8301.896,11126.766,16475.477,9283.812,8628.615
1251.6587,1365.1519,1209.4945,1231.6416,1277.0321,1385.5442,1236.6256,1243.4648
9587.918,9272.832,9687.332,10091.401,10065.058,9933.074,10181.636,10341.636
3275.0356,3431.2634,3012.9685,2937.9546,3293.9602,3485.445,3056.2207,2947.0986
11264.804,11449.025,11185.264,11492.962,11298.521,11457.649,11180.834,11430.092
1697.3608,1684.6608,2083.9648,2149.936,1746.294,1708.0541,2110.7402,2233.4648
4293.5024,4715.1606,3185.034,2999.559,4536.3584,5066.176,3471.0188,3119.384
2925.0059,2748.9058,2409.6367,2548.598,2909.323,2783.8333,2420.7605,2546.4636
3692.4365,3696.0752,3620.7188,3631.8242,3697.9524,3731.8523,3644.711,3641.3928
13926.172,14985.547,13742.391,14506.941,14176.331,15159.467,13941.002,14581.086
3128.9817,3165.7827,3036.8782,3058.0444,3161.919,3203.7354,3068.3865,3040.6958
4676.6006,4618.142,4631.758,4705.2383,4695.757,4653.6465,4672.096,4720.933
872.7076,840.6199,865.2012,874.6348,874.3916,856.59546,884.64026,889.6216
7415.9233,15645.562,4944.666,10355.187,7932.621,16321.039,5792.503,10159.977
4702.196,4636.4365,4797.165,4821.033,4900.275,4753.5107,4889.6484,4918.804
6192.282,6246.133,6329.9243,6448.9663,6555.2188,6571.759,6600.026,6747.3193
462.08746,463.22424,461.18604,469.37866,459.90906,469.40955,467.09363,480.30048
2066.3652,1590.835,1769.0992,1986.432,2113.7346,1608.6113,1785.4501,2017.7546
2265.4612,1806.0841,1984.5598,2202.49,2318.6865,1823.6794,1999.0815,2222.258
14257.145,14411.084,14529.563,14440.839,14279.518,14369.913,14531.198,14494.953
7123.843,7178.674,7165.086,7231.297,7139.471,7246.2705,7229.864,7259.9336
744.973,737.4068,735.1754,781.63794,751.5718,750.2495,752.13403,798.9015
2088.3657,2098.726,2115.0642,2090.1304,2075.883,2099.4324,2117.9006,2098.0789
4839.1255,5035.527,4846.743,4878.9375,4982.0015,4997.1074,4776.1094,4996.0825
2128.6707,2113.319,2119.7224,2139.9417,2128.6553,2110.4136,2111.7375,2138.7368
6761.4893,6728.623,6804.2026,6898.1553,6836.759,6811.7393,6900.397,6960.487
10041.182,10073.676,10102.146,10123.193,10161.344,10174.763,10193.265,10221.613
2321.2546,2328.8232,2319.8542,2310.918,2312.8596,2336.01,2323.149,2309.3936
724.4149,721.6012,715.60254,752.06396,728.60736,731.7826,729.05664,764.9172
11118.618,11795.846,11064.77,11502.197,11437.146,12161.655,11608.022,11816.264
8882.0625,9303.999,8666.631,8877.85,9045.641,9582.492,9070.276,9103.525
16549.059,17500.084,17221.03,17524.256,16189.56,17149.465,16636.46,17126.037
6920.7354,5877.1636,7435.3555,6779.211,7026.285,5862.4697,7309.9727,6874.455
9496.709,9602.633,9587.369,9495.643,9541.27,9669.62,9657.363,9511.08
9749.653,9807.077,9830.949,9792.319,9758.929,9797.38,9829.22,9815.337
10211.839,10294.497,10304.772,10321.925,10420.838,10446.76,10455.733,10483.699
10078.11,10187.015,10174.862,10173.651,10164.592,10238.771,10228.941,10251.508
1806.1841,1822.3047,1831.2913,1845.6854,1856.6166,1869.5594,1874.719,1893.3611
9126.516,9062.348,9497.521,8490.468,9462.576,9101.744,9509.762,8695.836
9685.074,9756.176,9790.177,9866.91,9921.009,9977.116,9993.602,10090.731
1582.9042,1680.6038,1595.8641,1667.7931,1619.4468,1713.2097,1626.0806,1693.3792
18922.273,18895.459,18879.107,18822.234,18981.537,19049.531,19012.355,18828.295
4224.394,4286.1045,4270.6763,4281.38,4216.2393,4300.1577,4271.6377,4287.9487
4830.716,4885.46,5417.722,4721.8374,4949.3984,5009.184,5495.917,4840.883
18913.947,18935.1,18970.77,18782.492,18937.338,19077.9,19076.783,18780.613
15809.298,15885.128,16754.621,16154.717,15865.799,15775.083,16568.035,16086.985
10525.563,10550.83,10518.977,10553.454,10532.619,10554.79,10521.567,10559.843
10348.5,10328.023,10354.66,10344.951,10360.7705,10332.97,10350.525,10346.481
10591.736,10610.999,10621.425,10627.131,10649.1875,10662.11,10663.348,10678.349
1035.8733,1033.223,1037.416,1036.18,1038.6982,1034.8608,1038.1929,1037.3217
2365.2893,2339.4194,2292.9102,2327.3457,2369.7085,2364.2148,2314.1895,2322.2004
14245.8125,14147.836,11565.1455,11499.607,14473.712,14618.276,11806.897,11628.845
6848.2915,6854.8247,6862.7646,6918.8833,6936.6313,6928.2056,6923.927,6990.3516
5400.7734,5483.9937,5667.0615,5780.003,5819.95,5845.654,6001.88,6155.986
1010.1248,1033.5402,1043.4393,1003.73083,1018.03503,1032.4192,1045.4094,1016.54425
14670.557,14676.5625,15324.732,15318.466,14907.807,14796.136,15315.511,15328.34
1588.7039,1552.8097,1604.2505,1631.216,1603.4054,1556.2668,1606.6044,1634.1227
4773.3755,4938.828,4748.794,4779.395,4887.939,4876.922,4655.842,4860.3755
2968.3386,3821.9717,3108.3552,3217.9556,3130.5298,3936.0393,3239.4604,3249.0894
2848.0754,2913.7737,2875.1353,2850.1147,2888.5242,2920.732,2866.8486,2862.8464
5422.6772,5214.55,5229.358,5318.988,5299.1816,5256.9897,5196.449,5203.5444
1622.1874,1605.9763,1647.1692,1690.393,1644.5455,1611.275,1653.924,1698.003
6111.236,6246.4375,6041.1455,6134.071,6051.8647,6330.096,6100.723,6121.9424
13979.951,14263.287,14830.281,14573.962,14674.221,14794.254,15254.554,15144.096
7195.379,7217.8203,7258.2812,7304.7197,7339.1094,7336.537,7367.496,7425.475
13363.197,13509.434,13599.837,13480.026,13551.199,13387.745,13487.887,13663.519
5102.3203,5177.097,4968.9604,5198.1733,5113.488,5200.1167,4996.9385,5222.524
3039.8206,2987.9531,3002.3147,3038.7708,3023.7793,2995.5625,3010.3586,3051.5347
2991.1636,2939.4795,2966.681,2980.398,2966.457,2942.7063,2968.4111,2988.6685
5649.232,7125.523,5635.582,5749.2065,5920.9766,7480.71,5957.3467,5817.52
1642.5178,1687.7407,1607.8789,1670.3661,1638.7539,1709.2377,1624.6742,1671.5867
9520.152,9617.55,9554.016,9507.252,9562.34,9683.198,9626.683,9509.836
3247.106,3454.835,3744.1382,3345.422,3290.631,3491.5513,3782.441,3384.2776
12504.047,13884.131,14299.339,12029.621,12543.685,14055.874,14458.87,12017.544
13068.431,12978.27,13287.17,12783.6045,13142.79,13149.895,13459.854,12750.67
3381.4753,3368.7566,3384.7942,3378.573,3388.6562,3376.7915,3389.6023,3369.0996
2071.8657,2085.193,2103.3508,2105.7104,2113.8645,2114.512,2129.7192,2133.8738
1681.0509,1687.1282,1688.2151,1675.6305,1677.2963,1676.6412,1673.4258,1666.091
2909.2424,2972.5442,3096.481,2903.6348,2934.5012,2927.3704,3029.0496,2880.8696
1650.7959,1692.5729,1827.7415,1684.0703,1661.6133,1685.4426,1817.8365,1682.8468
6193.249,6432.3643,6342.2295,6279.3354,6236.7266,6469.251,6377.3516,6290.8975
2478.561,2669.196,2381.9426,2478.5918,2530.3665,2724.399,2430.1582,2514.0225
2638.5007,2559.845,2598.6987,2680.1855,2634.6807,2605.2205,2579.1401,2627.0244
8544.973,8993.18,9741.468,9093.963,8495.355,8911.301,9629.619,9048.763
9323.641,10333.827,9329.357,8648.397,9526.841,10568.696,9547.897,8721.883
2221.051,2332.5293,2060.8723,2028.7673,2241.1675,2371.5222,2089.6775,2018.7891
212.6403,214.34923,219.5177,217.93411,213.53613,213.4683,217.3859,215.34845
4779.685,4906.0815,5294.316,4873.2793,4784.941,4908.567,5280.4517,4894.2534
3130.188,3174.3687,3173.4307,3165.197,3143.488,3196.4844,3196.3115,3180.0647
8135.133,8101.0737,8127.4995,8151.089,8143.4336,8116.123,8137.1777,8141.4165
10557.098,10686.567,11011.307,10761.639,10513.991,10600.729,10969.255,10744.138
1926.8463,1958.7814,1841.4751,1890.4648,1922.878,1967.4216,1841.0515,1882.5646
521.41296,517.18427,527.1524,520.75415,518.41614,512.91296,520.2267,516.1541
397.79095,357.86603,387.11877,351.36887,408.8014,363.67502,391.4648,356.99606
4178.757,4105.064,4090.9253,4187.1045,4187.345,4136.9775,4120.871,4183.2793
989.16046,981.78265,972.1285,979.3499,1011.97,988.1771,984.20807,996.3075
3211.4104,3226.517,3241.772,3210.689,3215.4639,3221.6367,3234.2056,3211.211
16769.105,16680.66,16767.908,16606.254,16573.547,16757.395,16698.414,16394.63
12138.8545,11701.139,11997.629,12289.967,11923.594,12320.3955,12143.381,11860.3
14155.1,14054.724,14075.584,14105.803,14039.449,14076.02,14034.619,13978.113
22397.158,21575.922,23527.2,23038.709,21981.193,21967.375,23330.025,22616.049
2726.224,2581.829,2461.6062,2714.8518,2761.8186,2602.5552,2478.0317,2721.027
5478.1616,5710.872,5754.004,5831.9365,5892.5283,6000.4478,6079.0435,6049.9673
13759.805,12885.263,13026.8125,14192.178,14028.953,12836.06,12866.809,14323.576
1234.1207,1235.2273,1235.787,1235.0737,1225.8074,1237.2758,1235.5309,1233.3193
1417.452,1416.676,1415.2585,1404.5356,1407.5938,1411.2219,1407.3052,1401.3053
15105.921,15068.111,15105.287,15243.371,15151.061,15048.414,15044.653,15263.4795
2783.193,2845.7678,2875.6108,2814.0178,2818.0796,2860.4832,2904.602,2842.4602
10923.161,10845.493,10886.59,10882.758,10906.805,10864.808,10880.235,10869.127
3333.7466,3310.0205,3318.1272,3320.886,3316.8665,3308.0627,3316.5447,3321.1453
1389.9901,1380.303,1437.1462,1446.095,1416.0603,1395.458,1444.1461,1450.9312
2314.217,2298.7778,2315.079,2309.1729,2309.2456,2301.199,2317.2695,2306.241
3992.4656,3981.6873,3963.649,3997.9482,3980.084,3998.1199,3974.914,4000.1245
2513.807,2516.8848,2540.8628,2521.3867,2507.9565,2521.9958,2549.3223,2534.0073
2510.0608,2512.6047,2531.502,2518.144,2503.313,2516.7988,2538.9817,2529.9443
11378.355,11240.363,11386.672,11495.8545,11357.977,11293.604,11402.122,11477.038
6835.4023,6929.7573,6875.9805,6940.918,6897.0356,7015.91,6966.217,6990.8706
5431.038,5393.543,5434.8325,5413.689,5432.85,5403.2144,5444.7036,5422.0664
1602.0835,1586.3516,1633.9327,1647.4587,1609.3394,1596.6057,1625.1827,1642.4094
15563.785,15616.772,15710.35,15680.436,15617.461,15662.254,15781.169,15733.285
6748.275,6524.1064,6131.745,6417.7427,7010.3276,6621.1826,6255.2773,6620.5933
1976.5393,2012.7825,2014.3224,1997.8064,1977.4933,2013.9026,2022.4194,1998.9617
6364.6006,6333.594,6342.577,6343.246,6335.007,6341.3423,6343.6816,6334.524
13741.428,13455.156,13462.748,13610.194,13563.549,13495.858,13453.577,13551.076
6537.604,6377.6924,6435.6924,6489.462,6447.536,6383.7515,6421.622,6450.213
9752.082,9703.122,9906.803,9672.639,9775.753,9818.663,9972.962,9670.181
2654.8179,2606.2363,2629.7532,2601.0776,2640.653,2621.6724,2633.5596,2598.5378
7496.5054,7450.6787,7524.527,7493.832,7495.6577,7474.483,7539.4067,7487.81
2743.5403,2732.2163,2762.579,2800.3938,2898.6006,2909.3728,2906.3772,2927.568
5764.937,5879.8813,5894.2036,5813.264,5793.517,5901.867,5935.8037,5822.7207
13017.343,12836.651,12859.312,12960.617,12839.916,12875.09,12840.555,12918.447
4522.903,4569.605,4567.7783,4565.7617,4611.0586,4658.049,4645.2324,4661.0117
6647.4917,6662.879,6711.586,6791.428,6890.081,6877.769,6884.1367,6986.964
7202.924,7271.8276,7366.846,7395.961,7431.024,7492.0522,7550.945,7604.5513
14452.78,14589.207,14700.848,14856.256,14911.305,15033.186,15106.297,15314.389
7701.343,7674.5537,7864.9375,8020.16,8020.8604,7877.813,8036.283,8261.16
6221.6616,6161.5825,6161.9946,6268.0757,6256.8794,6193.927,6201.118,6272.037
1888.8585,1893.031,1897.1896,1899.5563,1901.0779,1904.9414,1908.0226,1912.2395
8657.593,8608.895,8745.712,8757.127,8633.538,8593.45,8709.79,8726.23
9951.833,11170.321,9847.543,9717.936,10044.517,11315.546,9981.134,9770.163
3193.1902,3179.2183,3195.3918,3187.9548,3185.4658,3179.8435,3196.4236,3189.8538
11281.084,11332.66,11364.439,11377.875,11409.897,11439.966,11462.855,11488.755
9745.397,9711.936,9835.417,9765.945,9692.596,9742.592,9849.538,9827.021
6320.0254,6278.9854,6292.489,6304.19,6293.5938,6286.537,6295.55,6297.1987
2745.1748,2742.0364,2721.2136,2743.3901,2744.6611,2775.2698,2748.7026,2735.4727
7120.9385,6633.455,6768.192,7422.0073,7167.906,6601.7773,6749.5337,7440.668
15045.433,14983.987,15109.475,15235.08,15082.534,14950.554,15034.4,15246.411
3925.115,3919.7974,3925.9546,3923.1711,3927.9387,3921.1204,3925.0386,3922.1582
3842.401,3820.6975,3895.345,3886.9055,3857.8105,3830.1008,3875.153,3867.764
10583.3125,10602.594,10594.687,10559.922,10608.827,10681.235,10638.852,10551.2
903.8329,929.4163,980.89435,919.64246,905.1142,941.8291,965.0409,913.88727
2428.6414,2489.5298,2783.2805,2429.4219,2470.275,2468.3027,2723.6548,2400.332
9454.927,9371.305,9502.692,9536.289,9644.034,9535.528,9648.185,9686.079
7649.056,7834.758,7784.2676,7851.76,7885.1113,8060.355,7992.7285,8095.853
6243.9385,6218.9336,6257.74,6258.4575,6233.611,6233.6167,6271.471,6258.417
6683.185,6872.8213,7323.545,6699.312,6714.4023,6873.9062,7317.229,6710.8604
2156.2593,2211.411,2133.2517,2260.353,2164.5867,2228.7898,2160.4263,2287.8374
1313.3683,1323.7683,1288.2804,1362.5037,1332.723,1350.2339,1319.8987,1392.2559
2520.2737,2542.6846,2504.8062,2539.524,2561.8035,2569.99,2527.8765,2595.5723
2119.3513,2091.8699,2113.1228,2123.3086,2113.254,2104.2876,2126.0774,2140.4192
1285.4291,1291.721,1287.4801,1292.5942,1297.074,1313.4492,1311.2838,1314.9402
3542.1052,3507.7363,3553.4465,3540.6104,3539.6196,3513.6064,3563.4321,3568.5527
9430.495,9369.341,9477.367,9536.645,9601.081,9513.693,9606.179,9678.992
1276.1733,1269.5742,1338.8358,1309.1488,1345.4606,1298.7878,1384.556,1341.832
3640.4404,3511.463,3326.8972,3615.5168,3658.0095,3535.526,3336.5488,3609.593
2138.7104,2062.5613,2094.7783,2135.5273,2106.9128,2026.4025,2019.3428,2096.7712
10483.293,10586.035,11070.599,10849.352,10513.088,10514.835,11069.164,10844.155
8259.452,8344.607,8347.814,8394.295,8423.838,8497.867,8489.648,8557.5
15611.235,15942.357,16050.518,16253.814,16403.996,16685.879,16738.143,17016.117
6936.0293,7219.5127,7049.954,6768.794,6987.17,7188.997,7005.897,6792.468
1389.0664,1420.9642,1434.6421,1445.2865,1451.5205,1465.5181,1469.2366,1480.9713
1443.8114,1442.3292,1443.6719,1446.0168,1442.3508,1443.8206,1444.0674,1445.8196
2602.8347,2572.6316,2603.9004,2529.7024,2583.2354,2609.553,2572.6167,2453.366
2694.557,2761.732,2797.327,2806.8198,2831.2437,2883.9434,2907.494,2929.207
8828.083,9086.565,9264.259,9333.342,9561.885,9809.887,9882.029,10038.014
4504.9233,4492.023,4577.297,4670.186,5099.0127,5168.0503,5124.5186,5083.3384
2342.246,2330.1455,2244.1946,2351.47,2494.3293,2434.505,2329.192,2501.0176
7795.086,8108.622,8187.91,8168.203,8029.7886,8069.74,8135.247,8268.079
3655.494,4133.9673,3871.9216,3243.717,3812.9797,3977.8672,3783.8843,3300.0598
1509.5603,1494.0256,1526.104,1569.0911,1516.1802,1485.0648,1517.3008,1585.6392
2411.9387,2604.8447,2315.429,2418.1155,2464.2148,2658.8245,2363.8328,2452.549
1585.6475,1607.0259,1632.6676,1728.01,1549.0814,1570.7025,1591.8481,1681.5558
4107.1294,4187.0166,4203.489,4164.802,4215.7095,4274.8315,4279.757,4262.515
14086.322,14240.148,14328.087,14423.774,14492.562,14610.527,14666.286,14790.095
1723.4694,1741.5264,1690.585,1692.4097,1698.3193,1702.9779,1645.3059,1675.1604
4992.059,5073.79,5081.578,5128.075,5161.523,5229.224,5225.1997,5291.4023
6198.0127,6107.0234,6261.1157,6535.5513,6443.9053,6263.5205,6397.149,6728.4385
1895.073,1882.3271,1889.353,1904.3524,1913.9104,1898.2273,1894.1515,1918.9023
7476.8926,7440.343,7603.2,7609.508,7468.7837,7433.7593,7583.244,7589.9785
1418.275,1428.3666,1425.4937,1420.6599,1441.6912,1448.0536,1443.8971,1440.6306
9763.738,9816.918,9873.511,10211.979,10225.074,10213.619,10237.51,10619.401
3534.7683,3589.3716,3648.2107,3709.6284,3762.216,3802.0063,3845.0222,3915.8098
2509.6135,2537.8655,2570.0542,2603.1638,2659.9978,2665.9766,2686.9487,2723.5903
648.8956,650.37256,700.16846,665.2239,637.86774,680.8442,730.21643,675.4618
2590.4111,2551.9185,2374.6335,2743.9944,2888.5771,3259.7092,2897.7222,3298.0542
10844.979,10972.199,10860.25,10616.704,10802.835,10571.369,10431.238,10590.584
8901.005,8919.289,8934.995,8965.334,8977.624,9000.611,9024.888,9058.948
7599.8457,7702.8706,7726.309,7684.0933,7569.043,7597.931,7660.452,7692.6035
2128.3232,2174.879,2038.3911,2227.6572,2141.226,2159.2915,2026.6989,2232.1936
6535.9316,6414.8184,6341.137,6489.824,6466.2705,6356.5576,6265.2236,6531.689
1929.2195,2387.7915,2787.8809,3878.5894,2003.3248,2427.2866,2872.8064,4031.3298
6684.589,6853.465,7298.901,6706.2183,6717.1304,6852.288,7290.359,6718.167
4962.906,4958.8706,4967.6626,5005.96,5002.2705,5009.0483,5001.9126,5038.679
4683.1855,4958.7646,5438.33,4915.8643,4730.2563,5005.4946,5474.949,4985.199
6060.14,6219.643,6027.6274,6022.145,5992.594,6223.3125,6014.868,6045.689
6823.467,6852.443,6852.0073,6834.093,6846.526,6854.615,6851.0195,6830.9116
5298.625,5337.0166,5291.543,5317.967,5572.4194,5678.9014,5570.533,5556.661
2780.2078,2686.0527,2626.112,2612.6182,2742.437,2656.1753,2587.4702,2545.8142
4754.1484,4843.2705,4818.9434,4919.3853,4765.08,4913.208,4890.3984,4997.5703
21533.762,21120.846,21705.842,21899.75,22083.39,21316.377,21856.46,22071.873
2787.2588,2834.8281,2777.5972,2676.8254,2794.4468,2801.1804,2749.5625,2657.6777
4766.229,4746.0894,4767.417,4863.5176,4749.9805,4811.1943,4821.968,4920.8013
1278.2405,1265.2838,1266.3348,1289.6324,1289.1564,1272.1786,1267.1191,1287.478
2278.5967,2312.1147,2281.4165,2248.9485,2312.2576,2315.1357,2292.959,2301.6213
3769.499,3818.9014,4116.074,4159.348,3889.2026,4034.7993,4296.756,4196.289
4199.161,4392.209,4553.017,4271.9175,4295.8115,4566.1196,4692.5854,4313.206
871.79156,822.83093,934.46716,876.1688,880.05347,839.3125,950.2698,889.5487
11025.4,10905.676,10934.854,10983.651,10972.272,10905.028,10879.388,10893.664
1043.0244,1046.0875,1048.0879,1047.2068,1048.3848,1051.0398,1051.8596,1052.4141
4940.615,4963.546,4961.912,4945.3374,4948.3784,4969.138,4969.7734,4951.7036
2866.2778,2895.2034,2924.0117,2935.4824,2946.6948,2968.4106,2993.1995,3009.8232
2006.0424,2022.1825,2035.81,2039.6478,2049.7236,2063.5764,2073.5488,2082.4353
7386.1494,7409.978,7406.5522,7397.0186,7411.0986,7420.054,7416.293,7413.187
2457.032,2470.8318,2469.846,2472.1338,2467.2456,2476.6147,2473.6443,2478.1995
10152.441,10152.858,10187.2,10168.551,10299.5,10305.134,10287.53,10269.838
10270.525,10293.371,10341.228,10346.607,10479.586,10474.767,10481.454,10507.721
10233.629,10335.048,10394.61,10398.147,10499.094,10567.536,10589.956,10609.941
2753.626,2771.311,2784.4849,2791.5852,2814.4338,2821.2773,2832.379,2845.3315
1232.1272,1327.9075,1299.308,1318.3218,1268.4768,1377.6556,1379.7015,1357.0525
10503.076,10422.145,10543.351,10600.977,10550.153,10473.89,10554.637,10624.827
9354.768,9286.061,9470.256,9499.024,9612.282,9515.883,9617.629,9648.606
7964.889,7858.1255,7988.934,8076.1904,7988.7817,7896.5967,7982.587,8080.009
2164.5005,2389.4236,2352.4646,2542.8064,2261.5742,2488.937,2417.0522,2635.2678
5247.113,4802.121,5247.527,5256.766,5343.9297,5144.897,5624.8345,5233.4805
4350.95,4309.8784,4369.981,4380.05,4348.5635,4311.8066,4363.6577,4363.5825
4874.8394,5583.8516,4549.668,5697.839,4905.7686,5624.7437,4645.723,5725.064
13123.032,13284.892,13481.066,13458.198,13372.259,13383.48,13544.166,13595.878
10113.083,10173.834,10166.612,10108.109,10315.76,10332.835,10300.122,10258.861
1748.4111,1737.7188,1751.3269,1744.2682,1771.0435,1744.3746,1765.644,1771.9392
5390.8247,5422.1353,5561.5234,5683.917,5707.0654,5722.106,5815.4546,6003.9546
4258.434,4315.626,4218.1323,4284.983,4262.072,4333.626,4243.859,4325.3457
1304.6443,1300.0187,1301.1571,1298.7797,1303.0012,1300.2924,1300.9695,1298.6902
3375.8687,3395.968,3403.5916,3415.635,3430.342,3447.5156,3448.1624,3466.3408
1184.6254,1182.7745,1183.7831,1183.933,1183.9225,1183.0381,1183.9724,1183.9276
2771.1606,2775.0554,2782.986,2780.4604,2790.7573,2788.468,2789.5645,2789.68
14237.448,14414.735,14046.45,14647.105,14335.112,14449.875,14061.462,14637.272
7973.2363,8085.3975,8110.0264,7968.5156,8021.379,8157.216,8181.571,7962.3647
4109.8105,3354.6333,4803.7266,3869.1345,4232.401,3436.276,4884.9663,3979.2656
2328.246,2384.0144,2214.9246,2286.094,2366.3904,2411.8015,2233.5051,2301.3647
3084.3545,3299.8486,3151.5527,3296.4353,3134.8284,3266.3398,3108.0999,3317.7605
840.73724,859.62933,813.21954,823.87665,844.7239,873.1715,827.02,833.44574
748.5082,786.71924,835.502,753.1602,769.1088,789.369,847.19135,767.8479
13756.047,13914.762,13483.502,13729.393,14387.334,14182.352,13652.94,14080.322
8238.523,8477.791,8627.371,8791.888,9044.986,9227.546,9245.835,9514.883
3910.4204,3871.9854,3899.9297,3898.1096,3911.0098,3869.4956,3901.6382,3891.6597
3613.8755,3623.1025,3651.3604,3650.4998,3634.6943,3640.122,3650.4746,3659.9287
1454.3037,1408.0919,1468.4918,1412.6558,1449.8293,1415.0444,1465.714,1405.6487
3521.2126,3203.8015,3455.9595,3084.3994,3548.9294,3292.9128,3523.648,3107.7458
2671.2297,2742.4583,2768.5256,2711.9346,2711.585,2775.4912,2796.8938,2737.9346
2253.0178,2338.812,2433.9087,2201.3684,2299.7048,2396.9072,2473.8435,2248.5742
4263.0894,4387.0903,3742.4702,4974.9644,4287.409,4355.177,3755.476,4889.7363
2752.1533,2756.0,2748.9382,2734.5835,2750.9702,2766.2815,2751.6506,2716.864
2409.281,2414.4146,2430.7642,2381.702,2406.7468,2430.4683,2438.9668,2372.9565
7464.062,7384.45,6875.6353,7043.922,7577.864,7549.164,6978.9136,7103.9604
1183.9519,1190.3976,1187.1814,1198.7537,1201.0594,1207.7328,1206.7334,1207.7152
1028.604,1031.093,1035.8691,1018.4851,1029.4209,1046.9796,1050.4855,1021.5939
1147.185,1231.751,1199.2971,1184.3944,1156.4781,1234.7473,1205.628,1189.0441
5080.1343,5029.7104,5132.8184,5106.99,5082.9043,5029.0884,5127.416,5094.228
3384.584,3311.8894,3612.1523,3589.773,3526.041,3406.741,3692.6338,3683.7124
6755.507,7166.362,6971.4956,6811.2827,6918.842,7351.4785,7118.5444,6856.5317
7993.2134,8249.231,8292.804,8247.789,7952.2505,8119.6636,8110.3755,8383.435
9441.748,9655.792,9782.676,9499.99,9568.256,9716.985,9791.664,9521.25
5235.283,5360.8096,5431.7656,6162.57,5228.2695,5344.177,5418.7075,6100.413
3642.269,3768.039,3446.1572,4350.869,3704.2922,3702.4583,3401.478,4267.4927
11545.536,11487.764,11875.916,11630.703,11765.65,11353.685,11849.417,11663.315
4857.876,4937.072,4968.909,5023.004,5133.0337,5183.9385,5187.0205,5261.6157
11841.757,11292.864,11610.469,11881.249,11875.525,11395.684,11557.048,11820.445
3486.6162,3517.9045,3666.271,3644.1338,3700.21,3659.5396,3798.8516,3795.312
6075.9795,6138.53,6139.6494,6089.2256,6064.3423,6121.512,6092.249,6056.7563
22547.201,22792.11,24003.742,24462.902,24878.75,24912.61,25957.336,26639.344
5034.378,5063.88,5429.1543,5527.9395,5640.1885,5590.004,5910.343,6042.0107
3575.6975,3577.9211,3556.4292,3585.1665,3640.0183,3580.621,3547.9912,3605.3848
