V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
19.075317,18.527264,17.921982,17.431782,17.233711,17.060091,17.512598,19.164442,20.704699,22.199781,23.572622,24.489128,25.460121,26.042149,26.488762,26.588387,26.790993,26.406288,26.06957,24.82068,23.198465,21.603739,20.67785,19.678967,18.986223,18.3033,17.65875,17.44477,17.136515,16.436893,17.360157,19.19091,20.600573,22.343855,23.8648,24.726768,25.411947,25.954659,26.712202,26.924809,26.966976,26.690832,26.317127,24.6747,23.103542,21.080133,20.220596,19.347397
18.03516,17.770977,17.442984,17.20284,17.056797,17.176075,17.601768,18.730085,19.745075,20.69843,21.468283,22.094938,22.687695,22.945446,22.940853,22.506294,22.163862,21.5037,20.926765,20.10265,19.466486,19.05731,18.787725,18.257172,17.926147,17.552254,17.220102,17.15743,17.010267,16.754238,17.514996,18.746502,19.593954,20.79927,21.735893,22.184893,22.70228,22.788498,22.970339,22.697052,22.207155,21.590597,20.98679,19.93215,19.381636,18.739265,18.552198,18.088821
18.495804,18.064865,17.45643,16.875978,16.640072,16.933216,17.925642,20.476463,22.715338,24.725544,26.389433,27.596916,28.899252,29.572264,30.033798,29.762058,29.583878,28.57338,27.187584,24.600794,22.237062,20.810492,20.076553,18.963043,18.414513,17.752436,17.118706,16.929256,16.66778,16.121138,17.875458,20.658714,22.558151,25.077755,26.983652,27.938461,28.954725,29.346348,30.241005,30.33802,30.028715,28.987595,27.596148,24.22658,22.145641,20.206207,19.614025,18.610676
20.055525,18.950626,17.565296,16.283106,15.536576,15.2165165,16.061474,19.020605,21.802925,24.66037,27.00701,28.867159,30.607975,31.4916,31.914024,31.724125,31.61237,30.414476,29.475126,27.601461,25.832724,24.375326,23.393005,21.408012,19.899231,18.460346,17.044329,16.411707,15.420272,14.190809,15.883491,19.222727,21.772314,24.933493,27.739487,29.338997,30.743296,31.374416,32.434467,32.446644,32.04334,31.063305,30.076984,27.434443,25.81688,23.753395,22.876066,20.95336
18.199507,17.327463,16.13887,15.191956,14.775336,14.120304,14.331502,17.183128,19.913504,22.656044,24.830906,26.519123,28.320623,29.303335,29.963654,30.067162,30.427181,29.81147,29.233463,26.92496,24.121391,21.874115,20.732786,19.18421,18.243805,17.104052,15.795978,15.35733,14.708942,13.231128,14.1742325,17.263409,19.989323,23.037632,25.550627,27.075495,28.401567,29.255135,30.493626,30.810366,30.888285,30.428385,29.834248,26.75775,24.186825,21.253006,20.149025,18.856632
13.07347,12.756128,12.309849,12.054723,11.79697,11.693973,11.380581,11.761786,12.670529,14.253753,15.633566,16.726934,17.556286,17.678581,17.587034,17.229982,17.008095,16.147175,15.594022,14.920374,14.582809,14.198452,13.911697,13.350438,13.042241,12.592595,12.105641,12.005861,11.745296,11.3172455,11.185773,11.699514,12.5660095,14.321028,16.043552,16.939697,17.551357,17.609392,17.74925,17.557352,17.092272,16.381474,15.74355,14.902074,14.579763,13.96412,13.687516,13.258729
17.136559,16.299402,15.182045,14.25617,13.810926,12.973755,12.783505,14.758627,16.753012,19.136602,21.448969,23.43458,25.817566,27.278246,28.37441,28.874348,29.399181,28.8336,28.375309,26.689045,24.479807,22.010757,20.274134,18.344173,17.1684,16.074924,14.783506,14.38255,13.661934,12.162725,12.558821,14.891668,16.882,19.429691,22.133204,24.106855,25.942812,27.558544,29.124203,29.654284,29.902035,29.426018,29.029243,26.690468,24.538385,21.396694,19.65569,17.868996
20.217985,19.511978,18.621006,17.681044,17.132107,16.79084,17.48331,19.971064,22.084492,24.060373,25.936895,27.402271,29.016539,29.870272,30.525654,30.608187,30.78863,30.211979,29.767282,27.942965,25.484821,23.22319,22.074371,20.89858,20.07175,19.159348,18.206255,17.621805,16.946638,15.822409,17.24047,19.999102,21.973206,24.233849,26.3248,27.697515,28.932867,29.719856,30.758911,31.04284,31.034174,30.538088,30.051823,27.70344,25.355364,22.467798,21.40002,20.409157
17.89298,17.492344,16.962008,16.56614,16.379229,16.131573,16.056158,17.402197,19.09006,21.193634,22.953924,24.234396,25.251804,25.56501,25.567154,25.250647,25.215508,24.55975,24.122875,22.819893,21.489542,20.294363,19.516228,18.441662,17.83345,17.268835,16.674114,16.611217,16.360027,15.563676,15.883963,17.390099,18.969973,21.364574,23.434462,24.49062,25.228636,25.431595,25.828186,25.685287,25.391607,24.905582,24.3824,22.687138,21.431795,19.808796,19.102436,18.19163
17.919588,17.466246,16.801065,16.294437,16.048374,15.653093,15.410168,16.865015,18.804108,21.12227,23.03852,24.33624,25.700993,26.34581,26.815905,26.893051,27.114506,26.526136,25.846556,23.953497,21.967377,20.369648,19.453897,18.427498,17.861761,17.1682,16.461052,16.237028,15.907152,14.907296,15.090257,16.703627,18.663462,21.329985,23.526022,24.673351,25.600233,26.211182,27.104124,27.342201,27.356695,26.856014,26.134844,23.699795,21.835684,19.744747,18.900265,18.033403
17.842812,17.05102,15.97504,15.297361,14.785448,14.2488985,13.630146,13.883966,15.106135,17.279308,19.403856,20.974905,22.75543,23.72117,24.41663,24.864813,25.322601,24.948692,24.562351,23.297005,22.056704,20.787796,19.89929,18.667381,17.783249,16.788599,15.633388,15.188707,14.576745,13.602708,13.202156,13.814042,15.102978,17.306545,19.779564,21.349367,22.59218,23.808535,24.863125,25.266077,25.475561,25.226034,24.9009,23.202839,21.93768,20.264088,19.344704,18.302893
20.392902,20.305243,20.118078,19.99902,19.849548,19.851053,19.633812,19.79589,20.34367,21.81684,23.054348,23.844074,24.325611,24.391502,24.357168,24.0672,23.871227,23.200539,22.646843,21.814678,21.35475,21.028904,20.85576,20.487104,20.371708,20.19355,19.959597,19.969797,19.8287,19.586124,19.478647,19.803122,20.266409,21.879816,23.484533,24.04442,24.323269,24.323341,24.460909,24.32812,23.957203,23.372963,22.732319,21.730717,21.32752,20.784737,20.637299,20.344893
17.921467,17.244055,16.420738,15.668779,15.349955,15.416303,16.316553,18.38302,20.282389,22.149555,23.991222,25.355736,26.832176,27.600163,28.181698,28.353237,28.689348,28.288906,27.805563,25.967232,23.667418,21.747803,20.496532,18.882748,17.781954,16.865574,16.029985,15.658733,15.264865,14.6073265,16.174976,18.52709,20.144371,22.379913,24.472193,25.70224,26.800163,27.552444,28.532446,28.838552,28.998554,28.648046,28.20294,25.72274,23.59729,21.065496,19.930426,18.355268
18.925907,18.426208,17.827389,17.436085,17.228575,16.95586,17.052208,18.419538,19.79099,21.252861,22.573923,23.571028,24.72097,25.396969,25.86583,25.967848,26.113049,25.664476,25.092154,23.688347,22.262815,21.114046,20.355747,19.421005,18.789976,18.142916,17.519495,17.385534,17.09804,16.356148,16.81082,18.35117,19.68177,21.347805,22.83405,23.73549,24.576208,25.230297,26.01751,26.232536,26.246883,25.850695,25.252352,23.437119,22.081907,20.574495,19.8821,19.028524
18.132076,17.63363,17.007816,16.464277,16.18943,16.042004,16.514652,18.068724,19.485806,20.900608,22.172682,23.138302,24.141758,24.735332,25.163193,25.291368,25.551052,25.210178,24.89186,23.7984,22.35795,20.779789,19.801353,18.72579,18.131372,17.45309,16.767796,16.489468,16.14966,15.472982,16.393404,18.130283,19.46564,21.09108,22.55338,23.406143,24.16747,24.71388,25.452152,25.66074,25.737564,25.487888,25.199188,23.726719,22.300554,20.30086,19.363106,18.493073
16.27626,17.01523,18.605076,20.389421,21.787289,23.028152,23.86848,24.967901,25.347229,25.477684,25.32771,25.435268,25.0622,24.155655,22.802639,21.073202,19.66561,18.120367,17.448303,16.567265,15.858603,15.560188,15.524487,15.37096,15.832626,16.236313,17.59164,19.178457,20.906254,21.862888,23.146036,24.321297,24.392689,25.448017,25.58628,25.373968,25.2857,24.100618,23.426554,22.37824,21.040304,19.399841,18.311886,17.085005,16.579842,15.670023,15.576035,15.348055
15.624,15.12948,14.63478,14.149244,14.007371,14.073292,14.938614,17.148273,18.995129,20.498661,21.727943,22.573711,23.397442,23.824274,24.097734,23.969988,24.081821,23.65631,23.32788,21.937834,19.954899,18.158316,17.154564,16.19314,15.686779,15.0008545,14.450939,14.273428,14.098372,13.4770355,14.978294,17.2991,18.928907,20.81287,22.172474,22.865288,23.492052,23.738981,24.337708,24.409794,24.360699,24.045702,23.694633,21.834478,20.021847,17.66179,16.768625,16.014502
18.380135,17.96826,17.465645,17.03622,17.18842,17.983912,19.031221,20.743473,22.096992,23.411543,24.528843,25.304016,26.041697,26.29858,26.386744,26.041122,25.801563,25.052988,24.041445,22.446865,21.092457,20.174187,19.585108,18.717854,18.219055,17.680534,17.165287,16.983105,17.170645,17.489388,18.952694,20.75565,21.794775,23.534607,24.837992,25.40062,25.978952,26.02803,26.40106,26.284071,25.907692,25.193848,24.184752,22.081776,20.907219,19.642212,19.209158,18.392443
19.227337,18.704908,18.07744,17.58603,17.326488,17.29325,17.788094,19.158813,20.37946,21.56714,22.654057,23.44326,24.36093,24.912178,25.314178,25.36328,25.414085,25.072086,24.704844,23.684673,22.538792,21.494505,20.71677,19.727676,19.007833,18.359348,17.75962,17.465117,17.199879,16.689316,17.59976,19.118992,20.205212,21.587019,22.816978,23.553808,24.21227,24.741613,25.389742,25.486103,25.443235,25.163036,24.811888,23.446669,22.34721,20.979343,20.257805,19.35191
27.360586,21.258612,15.840679,17.216343,18.760206,21.529924,26.01232,33.283752,39.99393,53.11129,63.819046,70.374954,64.669624,61.33967,65.980194,75.516205,73.84844,64.24939,54.522957,42.99271,33.13385,28.308113,26.73443,28.751171,26.096836,21.468697,17.8056,18.936634,21.715467,21.549139,31.188828,40.72832,46.550137,59.218,68.314095,69.58693,66.77156,58.944122,71.11191,80.44173,78.83039,67.67845,61.760487,47.03279,36.21211,27.159004,27.759924,29.839626
16.764633,14.176052,11.258457,9.124367,10.481176,15.170061,16.71746,30.149307,39.4389,46.98184,54.52825,61.96344,64.36789,62.780926,68.56167,74.18045,76.74304,63.170444,53.00521,43.698368,35.353966,28.760866,23.369091,19.358376,15.309416,14.887196,13.127188,13.099016,13.31245,13.415756,19.181326,30.557898,41.057938,49.954597,57.24958,58.49141,58.64756,55.720154,63.760056,70.61519,74.58306,64.7484,51.501106,44.641182,36.00408,25.20519,19.548153,18.938517
20.165977,16.346405,15.525761,15.102864,16.728674,17.407747,23.009962,29.420326,30.927526,34.960476,34.200596,32.732994,34.656673,40.266052,45.96216,54.06855,56.78011,51.73394,45.46386,32.45197,27.10236,23.485723,24.78135,22.54415,21.431477,16.250568,13.503263,12.739624,16.90781,17.758835,20.768492,27.740421,29.962961,33.228153,35.470898,34.27337,36.36716,40.25973,51.653122,60.732113,63.00082,59.268295,51.088615,36.439106,29.768314,23.819529,25.13599,22.94318
14.00108,10.074821,10.54937,11.225853,15.53331,30.802109,51.99312,59.308914,68.102264,65.5811,82.37146,96.69249,100.53175,114.7733,127.0916,130.81311,137.72255,129.51233,95.77181,75.41295,49.91121,37.931316,27.622787,20.224861,19.025532,10.2747345,12.907066,17.499104,19.000095,41.41916,80.70263,98.34154,92.38473,89.94069,93.439354,93.45439,102.1992,108.06771,121.57875,137.72821,159.17572,155.88428,127.20282,74.64828,45.999226,32.264103,26.660408,17.368004
116.49783,70.11493,67.983185,35.316345,66.46329,228.10907,697.063,1103.5537,1085.6833,642.8787,384.31097,359.38858,302.34305,361.33142,462.29248,514.3101,590.822,578.9635,399.63068,285.45068,212.2619,193.46301,191.97385,132.17068,101.73123,59.55426,102.63223,93.41022,99.98816,290.6083,1006.89136,1487.0115,1373.9392,860.6725,454.89792,419.07803,524.504,504.09665,612.7577,766.59424,845.4891,802.31305,651.666,371.9222,272.06372,229.06915,215.00943,128.90173
21.029137,16.292248,16.881077,15.217499,18.551079,29.364815,80.528114,164.35693,173.57385,141.36836,115.46651,103.61472,105.908005,101.574005,125.4953,137.51059,142.54819,147.76422,118.06862,82.41388,60.77043,54.145035,41.56858,27.810253,18.562424,15.2631,17.194405,14.11116,24.646763,19.47488,73.97537,136.48944,145.78699,122.506134,101.05684,102.1472,107.70263,98.925545,108.23926,121.02728,140.56467,129.48184,101.31967,66.1944,54.36294,45.552746,37.54116,21.290375
35.696053,23.08181,15.209312,16.203316,17.746147,25.99289,33.15923,60.360577,92.57779,119.3223,158.0069,184.43051,210.48433,226.99889,232.80624,224.06026,218.34297,206.42728,183.31155,164.07422,168.00223,135.52164,87.01146,53.461166,30.120789,27.506565,18.64399,19.372826,27.8336,30.897362,44.881287,74.55798,88.992645,117.51037,138.19693,153.59625,168.26564,183.62335,178.98837,185.49965,170.1183,168.61784,135.16528,132.47194,115.464424,82.06665,58.966434,37.170704
53.153442,44.478527,42.651344,45.71265,39.7882,41.786644,37.098236,41.465965,46.843426,52.712807,64.09241,70.80155,92.28991,98.70101,109.13732,101.58759,100.869514,107.953964,124.22452,111.23698,112.96021,98.61568,87.53596,65.88751,56.28297,42.667168,34.617302,43.68544,45.663216,41.268364,57.959908,64.94919,71.571655,83.80134,114.31599,128.81029,146.70276,159.9077,169.99448,169.94043,149.2752,149.87544,159.60533,138.60274,141.03448,109.83023,82.73081,65.87859
47.48443,28.655792,30.365814,14.87709,14.451904,64.77865,233.73102,427.76837,445.4441,231.91612,96.868,69.931984,50.895172,73.54357,98.40547,107.96484,121.175415,133.78624,74.940125,61.85034,52.019577,56.658012,64.6185,43.829063,33.358322,22.01204,44.305428,35.364532,42.410713,99.53516,343.89462,559.26965,538.85406,298.18033,65.49406,52.618523,96.70969,93.767685,112.2187,161.50104,185.73471,173.06277,134.18826,73.3702,57.402298,60.681458,71.14587,51.144165
28.044596,19.885254,21.072514,17.759457,13.431984,20.37128,19.697361,31.122839,40.465237,38.809654,47.183495,55.080555,63.458015,70.32315,78.77875,87.0362,82.67163,67.198044,58.87287,56.81038,51.676403,41.317856,39.158222,28.373472,27.858692,21.87508,16.763767,16.156116,15.701317,21.341158,33.308002,44.268784,44.201244,43.506798,49.938766,57.807076,64.58729,72.51639,84.42341,93.87657,89.88519,76.49939,66.02084,60.22253,54.65554,44.375504,36.260597,30.103205
25.99984,21.926704,18.04824,22.288383,27.35707,30.11942,23.278122,24.036514,27.412724,36.42276,34.211815,45.705643,57.4737,56.855827,69.739456,62.85761,69.12486,74.651115,80.84168,65.53492,53.47872,49.31778,42.70117,32.616844,31.963394,22.774376,20.90189,24.740788,31.56419,28.076004,36.024414,40.411495,46.509865,59.42463,71.38664,78.07537,101.1953,112.4956,117.74777,115.01019,100.182465,109.641396,105.98621,76.756775,69.33773,49.977196,35.183197,32.87653
33.442383,32.15687,18.642323,20.540833,17.652424,16.137066,18.808868,20.100899,21.34393,22.057652,29.919407,46.204784,66.72977,75.75159,92.016335,111.18709,117.09844,98.92244,88.8082,79.31862,74.68049,59.524914,50.559124,36.39173,33.151077,29.027798,21.158924,18.39891,18.47277,15.169182,16.322536,22.735813,24.664196,24.861473,37.03112,48.68911,66.89399,75.587425,98.67636,121.41838,126.49833,107.06572,93.48959,80.73895,67.78582,52.539978,39.684765,31.15695
56.5412,45.955612,21.21463,21.053131,14.582916,24.399673,39.198807,89.84996,144.96626,183.71739,261.10352,323.04028,379.29272,404.16168,432.7954,449.46442,469.1588,510.67963,462.4134,366.59302,292.78604,204.824,136.07187,90.17111,62.385124,49.034897,32.50226,23.755203,24.231812,27.946533,73.16269,122.621956,149.09259,199.99458,269.45486,312.54767,347.23868,359.58115,381.1734,401.33157,391.48395,408.67047,369.22113,292.93213,219.28458,145.01733,103.34452,79.213356
34.913822,26.661705,15.943024,18.539291,14.628334,22.025497,33.673943,73.77363,93.363335,97.72414,113.050766,134.91869,143.54697,147.22372,147.78922,146.9094,159.45564,151.733,129.44144,112.232994,106.53504,91.90493,72.01512,53.020134,39.271,23.214256,24.295197,23.518593,25.275337,25.440353,66.473404,87.29024,105.66801,108.11087,120.92865,128.76218,139.69617,127.846245,138.7674,140.88171,166.97891,157.09839,139.43176,106.677315,94.18796,79.247635,64.24228,53.122185
16.316479,14.238152,15.994545,17.113304,20.330837,20.798908,25.645111,36.67459,48.515182,67.85,90.58875,100.03635,104.284164,116.03716,117.177605,111.11914,95.59253,90.715614,68.89909,60.862843,48.696842,38.453445,30.946602,19.966866,19.589882,16.402287,12.5804825,16.5317,19.871399,13.917717,23.148876,40.684975,42.898514,72.656265,88.01128,92.33052,93.05512,100.67545,108.22488,99.901184,103.52725,84.96624,73.81384,61.17057,59.49896,50.861366,37.33719,21.108265
26.92892,20.15239,17.759296,20.231194,18.572603,19.06164,20.094986,27.407806,35.180344,40.542603,46.263702,53.50912,55.057827,59.390938,59.34217,59.160378,68.86082,68.407486,62.425404,51.172222,45.30258,36.883366,37.088627,30.571724,26.247562,19.3427,16.352732,22.688555,21.386318,16.744837,21.955772,30.992687,37.96489,42.4241,51.432396,52.51639,58.413696,59.200768,62.993286,65.1987,65.201996,64.97459,59.70778,49.02867,41.249878,31.060417,30.593739,32.942467
24.100796,23.453186,16.853706,15.213829,16.526184,19.523285,31.912231,59.731735,72.28195,92.28792,122.013885,143.56311,156.43065,166.4568,182.22266,181.15732,185.33835,178.37839,142.78589,105.50641,71.52603,50.910572,35.52366,29.502396,30.723919,20.900406,18.473274,18.017006,17.465546,19.565506,53.805218,79.46308,81.691475,94.07734,109.092186,127.452614,146.95619,153.23753,161.01204,171.52199,182.50665,174.0144,150.20714,96.79752,68.91681,48.355465,37.748287,25.759743
44.317116,31.068726,30.70372,23.670631,25.834976,36.90941,38.670456,47.104984,54.870464,73.89624,95.78919,107.9226,146.65929,167.37892,176.90013,175.26904,171.86734,174.95038,156.44147,145.64069,115.53063,96.94868,87.77183,65.098724,55.064106,37.619408,24.734535,27.875404,31.737434,25.49134,37.411346,58.23733,52.971386,79.60348,104.60407,137.63132,174.34293,204.79466,204.84137,207.16316,214.75516,194.49744,190.13528,137.95233,134.35077,100.658195,95.256516,63.65806
39.149258,30.404488,19.62423,12.033829,18.892319,15.262978,25.41645,52.32099,108.02076,140.47578,164.89313,181.95734,183.01314,172.91217,144.56538,128.11673,137.70877,138.73314,133.07675,118.93174,101.29514,91.14084,68.70552,49.999306,41.552006,23.985641,18.879158,19.504501,19.946999,8.06131,28.828506,58.77917,101.32703,143.24286,153.35808,163.71132,166.70111,146.19586,142.30617,129.28392,139.65561,149.99997,143.5354,123.51141,104.85166,86.50405,67.30673,50.130177
25.328156,21.215073,14.498528,15.19825,20.454147,23.031769,33.55847,71.10446,98.67219,117.9496,141.96484,165.43065,165.773,177.41492,184.95964,191.09232,204.11118,201.22562,170.36713,131.76886,112.23683,86.62816,62.42762,42.107506,34.150368,18.277977,22.164345,22.741234,26.234337,17.943718,55.713737,88.196594,111.76052,133.5402,158.65585,167.19334,164.30957,151.32188,167.42519,172.93869,198.38805,211.05106,188.0646,129.25327,98.6369,74.44783,57.629147,44.804016
15.843754,15.856239,14.068623,14.276234,21.044903,33.62693,47.924408,72.800415,77.35337,77.37808,81.41477,92.15344,89.35058,85.09333,92.183846,94.23524,101.634766,100.92999,86.55098,69.42056,59.933456,45.916832,38.41923,25.90372,18.521145,19.502228,16.383633,19.10355,21.37656,24.883507,36.90833,65.202644,70.17863,81.29457,93.33893,99.47348,100.030205,100.320915,111.82735,111.08023,114.149734,117.81972,108.37452,91.354065,79.97207,56.559914,42.347286,27.638577
36.87491,32.43209,22.98811,16.232292,19.817997,25.296585,39.057354,60.70318,73.770805,86.510254,93.414566,97.99845,101.774155,100.15655,106.52861,110.06703,115.85778,120.70958,106.3387,85.757225,79.14588,66.5755,56.201157,46.511673,40.262028,31.956306,22.53548,17.294498,21.309814,19.622631,37.46866,60.25155,68.96618,88.72615,104.158264,107.27942,113.284775,106.42857,107.51738,111.76214,119.338806,125.53733,114.13977,86.465546,79.57856,65.560135,60.29194,48.008118
22.217402,19.446451,14.501837,15.046354,15.542444,14.220602,17.851437,22.832344,26.924631,26.13461,30.239752,34.424194,36.448616,36.95559,30.769936,34.4262,38.23349,37.001945,35.422016,33.58702,36.14362,33.831448,35.573624,28.010963,19.49445,17.92921,13.48402,13.976011,13.090746,12.921848,14.223404,20.659027,22.325386,26.381857,32.09213,36.721596,39.88049,39.868553,36.10713,40.325302,43.045006,46.447876,43.614315,45.445263,44.549236,46.86406,40.374084,31.089851
62.20575,34.411224,38.852448,32.654327,58.71219,178.20947,473.81476,820.593,789.49536,554.5178,437.7617,426.79395,434.90228,467.2588,524.73126,619.4568,729.8418,728.28284,518.1284,324.24164,227.05641,191.43005,159.80403,88.996735,55.519043,47.73587,50.368835,51.74176,91.67035,163.76022,515.08984,864.72095,787.3602,559.8058,396.65848,392.63205,436.33838,455.41205,519.06335,640.8568,755.8329,748.8513,555.3591,305.27335,209.76038,156.5933,132.69038,61.568237
29.575294,30.407604,32.013123,32.22444,29.779083,30.256187,34.45887,51.308426,60.491016,70.44088,86.89442,111.13327,131.45409,137.4382,128.55878,113.76381,110.69653,89.609505,82.3144,67.78294,52.98632,48.779877,39.947716,32.918507,28.520836,23.911434,24.84682,26.603207,24.386883,18.86901,29.414227,45.179718,54.19406,70.55114,86.22211,103.81723,119.781204,119.7876,119.033455,113.915054,115.42139,106.692955,102.34631,81.6092,67.64346,54.316177,43.328537,31.939426
22.702705,19.166372,13.596464,11.70142,15.082258,17.118141,19.413916,29.972134,36.26277,44.209442,52.454285,59.6987,63.09864,65.22012,68.44088,76.03879,78.121895,67.26764,64.99282,58.98309,56.93105,46.418816,36.023514,27.283665,19.71545,16.434935,15.009068,14.459864,15.690655,15.755909,19.444849,27.557392,36.413906,47.01879,56.355965,57.633373,58.946983,58.882652,69.16369,73.16363,74.62839,69.59439,59.191574,56.813408,45.16596,38.134697,29.840298,23.322279
35.39697,29.355637,27.089226,22.208847,21.515953,41.222664,88.58842,157.30756,158.59196,139.85947,116.02612,110.563446,112.9235,119.29637,133.05576,159.99657,194.91893,185.0877,133.91786,90.80945,75.23519,68.72893,68.831345,47.49122,35.248055,29.304771,25.918282,26.652016,27.910706,37.045666,98.81919,162.45642,158.18103,138.965,125.64755,113.29053,121.711105,121.12078,139.08705,161.99814,195.12137,184.88947,138.02878,84.559784,70.46686,59.7664,63.143036,42.642933
74.84511,51.70491,55.868423,74.948944,114.68469,167.41344,190.93199,228.72989,249.79538,137.03099,83.49341,124.97667,108.46121,120.95033,135.17015,111.55403,135.05954,143.52351,139.20564,113.01361,97.29802,97.02583,109.962906,68.29445,63.261,42.827576,76.66266,97.46437,186.07855,289.1269,443.77106,457.17175,432.1811,319.69998,218.84384,211.04538,245.32405,222.10976,239.06566,255.07742,253.42253,260.6304,259.9726,172.52689,147.49144,124.97629,105.88077,77.14984
15.834203,16.144493,14.140238,14.024626,13.81937,23.524187,33.877415,44.724174,44.915703,44.763504,42.953804,39.697594,38.49235,39.064793,44.199894,45.96991,50.261765,45.813618,36.91434,29.18373,25.230999,24.839424,20.73536,18.725811,16.008257,16.989756,13.718967,15.6460085,17.928036,23.594112,32.024857,40.041985,39.888878,40.11546,41.74448,40.559547,38.53744,41.434128,40.87353,44.6647,45.701454,44.20086,33.92612,27.77657,29.609203,26.885155,24.562654,20.909119
114.28541,85.27757,52.511566,42.957,29.865372,25.143555,31.750298,46.68009,75.856285,100.71483,120.156624,144.86748,170.263,183.93236,195.36874,191.1449,206.43716,213.37485,210.1019,201.3359,207.87505,199.41501,170.6327,132.49673,90.34062,68.10486,49.366913,38.648872,32.274208,22.187508,39.755356,60.928986,86.24343,106.64357,126.74251,139.42981,162.45483,171.00743,189.0509,192.87558,193.70937,195.25732,177.82431,173.38553,169.21602,152.79688,134.35548,102.76121
29.28825,22.786554,18.601606,16.600216,21.63099,48.31434,72.50803,70.13422,54.052216,44.415073,42.010197,37.958466,55.73934,69.053345,79.77342,101.33581,135.70317,142.65738,101.96858,59.97217,51.246895,46.554386,45.032753,38.09848,26.582294,20.107132,15.767742,14.133209,23.030493,46.113388,66.36029,69.05515,51.216248,42.681396,50.69251,46.35097,54.798428,72.975136,72.939575,88.872284,108.208565,110.30194,79.91531,50.525375,43.69179,34.94877,39.070435,28.872377
15.017542,14.488697,15.277786,13.55578,14.866081,18.731585,22.27173,34.859802,40.654602,44.69636,47.096115,52.527283,49.711464,41.015247,40.85674,37.910976,38.808144,37.52163,37.029873,35.683567,28.660496,26.759266,27.886108,21.22066,18.966654,16.086132,14.580574,14.774496,16.554976,15.174599,26.890661,42.701485,49.47512,58.170326,67.14308,67.40752,64.455215,51.90274,49.03447,47.119125,45.778427,44.935844,46.61523,40.057785,39.503407,30.22023,27.526333,24.547243
122.71101,90.359055,67.18018,48.506355,38.28273,35.568195,38.524014,49.57174,54.27397,52.788116,60.69199,64.15304,73.95669,82.5916,83.62178,100.63768,110.675735,119.12662,110.00331,98.16262,100.72082,100.788574,111.28113,113.06843,88.86993,65.1278,53.16398,42.09173,34.00987,38.298237,49.003227,61.849037,65.03391,60.60138,63.326412,70.342255,77.69223,82.57312,94.88679,112.46918,126.05065,128.6598,116.73361,94.8969,84.865456,87.101585,90.685135,81.1432
17.911049,17.596436,16.602463,20.929634,25.458237,57.163666,106.88137,155.69496,148.615,143.80783,127.687546,120.15872,130.2829,122.20178,112.52822,122.78996,137.9333,142.10083,115.40878,80.99523,61.956596,50.977974,43.503094,27.314358,23.213688,16.188393,16.004555,22.469528,30.001629,42.485825,94.09358,138.8601,142.39154,144.9992,153.1649,148.6597,150.59628,134.89143,134.00269,137.68562,141.9073,136.91414,110.13448,71.81334,57.543182,45.30298,43.314953,29.164318
60.35753,35.808838,30.363739,14.243652,28.659637,83.63785,264.1142,474.67877,446.55322,339.11008,311.57547,320.3127,363.95392,391.84174,450.95294,551.7625,738.35016,770.51764,557.455,369.86255,293.02286,229.5374,160.18683,102.76149,65.67973,38.12506,34.020477,37.850098,35.101166,65.36899,305.79016,508.86948,455.6402,339.32025,295.3255,325.01727,372.6405,403.30197,446.0486,593.39246,765.4166,815.1509,618.17224,357.0912,260.40546,175.98889,127.199936,56.41971
18.304794,16.609344,14.933125,13.51977,13.671198,16.02238,19.814499,25.373589,37.750973,38.573303,43.731102,41.082413,38.853676,44.160175,47.086655,48.525562,45.04428,42.543404,42.368958,41.056767,36.978104,29.94035,25.84252,21.374592,17.232718,15.762345,15.477356,14.866357,15.693423,15.484476,23.069563,28.176403,35.53893,41.412308,39.249588,37.28924,37.28987,42.28406,45.08691,48.438072,45.564735,43.30063,41.991528,39.3676,31.432316,26.669298,22.706879,18.7067
46.565643,31.82241,29.910973,28.078339,31.39161,69.69177,116.79158,131.47258,115.546906,104.69729,118.765526,122.84404,127.61044,133.8317,151.68784,185.17719,220.97931,203.31805,150.07593,112.20754,95.51271,87.48191,80.532814,61.349216,43.946587,33.455315,30.766243,30.530754,39.551155,66.68533,122.334946,144.6063,116.52885,108.18842,114.32779,121.06145,124.73465,142.77687,154.6068,191.20155,223.222,209.57999,155.52094,104.8834,90.69241,71.298256,68.0308,52.399933
53.188614,38.235104,32.833885,26.650375,32.05647,9.146317,43.525444,95.12844,85.05759,66.27321,61.60145,83.96688,86.33017,105.26205,98.45433,81.25431,90.14108,90.07253,63.736713,52.64792,48.950554,46.003967,50.460487,47.72422,42.094894,27.021484,32.253727,28.78955,30.518833,32.10436,98.09483,142.88461,126.897156,83.3462,59.041454,82.7357,101.64163,96.52685,85.88219,101.99221,109.98393,99.77905,78.679054,47.111015,41.92465,41.53704,46.086185,36.016766
