V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
6532.978,6529.684,6527.3594,6530.6772,6516.996,6524.965,6541.88,6536.2188,6533.293,6531.6943,6545.5137,6534.9536,6538.5547,6541.8374
1103.1558,1101.9355,1101.8673,1101.9933,1101.4293,1103.2144,1102.9155,1102.2885,1103.3607,1103.0383,1101.9032,1102.6868,1102.9475,1102.4344
6486.817,6495.486,6495.753,6514.254,6512.948,6518.0254,6517.0845,6517.987,6520.1396,6519.236,6509.853,6527.6685,6538.3574,6533.7646
5000.878,5000.931,4998.8403,5002.4487,5007.793,5010.9414,5014.4824,5015.002,5023.546,5017.245,5025.283,5031.934,5023.2827,5018.219
1602.3317,1606.0857,1606.7948,1604.8907,1607.3998,1605.0826,1604.7148,1604.7874,1606.8136,1606.9689,1604.2961,1606.8195,1606.3221,1609.0243
1612.3494,1614.8965,1615.7834,1615.4358,1616.6428,1613.8652,1613.9813,1614.718,1615.8866,1616.0745,1613.8254,1616.5112,1617.8689,1619.4565
5475.5596,5491.463,5496.5728,5491.3286,5492.1816,5484.787,5485.3027,5488.476,5488.244,5489.976,5482.6465,5488.73,5489.179,5500.2456
4903.989,4926.484,4919.51,4911.8604,4914.8345,4901.88,4915.4663,4913.9097,4919.4326,4911.665,4910.108,4913.3223,4908.3594,4919.279
5051.012,5063.3447,5055.5903,5057.355,5055.4272,5051.419,5059.5493,5054.427,5062.672,5052.0977,5047.005,5049.002,5051.0093,5060.333
4908.066,4927.5376,4921.239,4918.2344,4920.4585,4914.0186,4924.3843,4918.241,4929.812,4920.08,4912.8994,4913.818,4913.322,4928.885
1464.3992,1462.6212,1461.9312,1464.8445,1464.1951,1467.2158,1467.7396,1466.579,1466.2554,1465.5259,1465.4093,1467.4691,1467.1783,1466.7578
1449.1208,1447.8127,1447.2626,1449.3286,1448.734,1451.1682,1451.6738,1451.4242,1450.75,1450.0498,1450.1163,1451.7802,1451.5892,1451.9902
7581.959,7591.429,7586.2026,7579.283,7565.9756,7570.694,7582.9985,7574.959,7587.885,7582.9746,7576.381,7564.0547,7565.5947,7577.286
7634.866,7645.7725,7639.399,7630.3257,7618.095,7622.544,7636.292,7628.3057,7638.6353,7635.202,7630.164,7623.107,7622.589,7633.3135
1594.5665,1591.9844,1589.952,1592.5087,1589.6687,1590.5011,1594.0642,1592.6215,1593.9419,1593.1063,1592.4517,1593.7146,1590.6973,1590.0995
6648.742,6633.587,6638.2324,6659.6655,6660.6797,6658.901,6654.0347,6672.743,6659.5664,6658.6294,6671.1274,6669.4263,6666.049,6660.6606
6617.7896,6610.639,6620.3745,6634.1484,6632.001,6625.2505,6621.9844,6632.5347,6626.4927,6632.6963,6637.2856,6630.945,6636.387,6643.344
5590.3745,5614.8096,5619.6377,5612.784,5612.3516,5603.443,5606.564,5617.0493,5607.936,5611.882,5609.1953,5613.071,5620.989,5623.4453
6649.8687,6661.5835,6668.5337,6663.7373,6667.004,6661.31,6659.5977,6663.3955,6659.843,6664.2363,6660.6978,6664.8433,6669.2944,6674.8125
6690.807,6701.712,6705.016,6705.1846,6708.43,6702.849,6699.9106,6704.9414,6702.652,6703.145,6698.0977,6703.3237,6709.7324,6711.2686
5329.8164,5338.825,5341.338,5334.2515,5341.284,5333.8633,5330.2993,5328.4097,5335.8496,5339.932,5320.0195,5332.4604,5337.5166,5344.6377
6705.6553,6719.449,6719.1675,6707.635,6707.409,6699.13,6714.759,6700.2227,6714.556,6721.767,6723.029,6706.1694,6716.9185,6726.8057
1187.2833,1189.7891,1189.7347,1190.2695,1191.5676,1189.838,1189.0293,1189.8275,1190.9749,1190.8843,1188.5413,1191.835,1191.1034,1192.4951
1180.147,1183.1555,1183.0991,1183.0482,1184.7048,1182.56,1181.7261,1182.5745,1183.6548,1183.8727,1181.0587,1184.3517,1184.1078,1185.3602
6528.149,6534.799,6548.4907,6562.8677,6572.1953,6557.9785,6553.153,6567.669,6562.286,6571.4526,6570.0576,6572.8384,6567.8267,6582.9365
6671.102,6682.583,6694.246,6703.504,6716.9995,6703.4795,6698.23,6712.6274,6707.4277,6718.3823,6713.982,6721.255,6716.4688,6733.818
1115.1178,1113.9222,1114.8224,1115.0214,1114.9861,1114.6067,1114.3186,1114.4675,1114.6483,1113.9182,1114.9468,1114.7744,1114.2291,1115.0254
9687.316,9695.875,9683.498,9676.045,9656.376,9666.75,9683.916,9666.529,9695.575,9670.455,9662.401,9662.154,9671.342,9679.242
1088.4333,1087.027,1086.9388,1088.2676,1084.6287,1085.268,1089.766,1088.5107,1088.7354,1087.5951,1093.6564,1090.0372,1090.2721,1091.2556
1418.41,1417.3645,1418.2423,1421.1556,1418.4077,1421.9525,1423.8616,1421.8192,1423.8854,1424.7822,1425.8945,1422.6523,1423.4531,1423.3557
1378.9131,1377.1686,1378.6211,1381.1155,1378.4529,1383.9556,1385.0116,1383.0518,1386.3959,1387.7802,1387.1284,1384.9929,1386.2677,1385.0726
10410.47,10418.44,10444.364,10443.608,10462.05,10454.12,10461.095,10483.422,10485.46,10510.506,10529.836,10569.812,10568.714,10545.19
5956.3945,5961.518,5950.5796,5949.221,5927.6455,5936.1797,5960.914,5949.5947,5957.491,5951.39,5951.1753,5944.3926,5947.3984,5951.2456
8071.4136,8084.6265,8080.424,8074.462,8085.223,8073.3047,8066.3105,8058.902,8078.3486,8075.226,8043.2744,8062.7866,8066.8267,8078.559
8137.4316,8156.2886,8153.007,8145.158,8154.2095,8144.2866,8138.7114,8132.925,8148.327,8148.7144,8117.8765,8134.6465,8139.2427,8154.757
8111.851,8134.4746,8130.797,8119.0825,8127.885,8114.948,8110.072,8103.684,8121.693,8122.4067,8089.4316,8106.8965,8113.752,8129.5024
4047.086,4047.0632,4047.4297,4049.0815,4048.154,4055.4841,4057.7297,4052.4512,4053.4155,4057.1597,4056.0881,4058.489,4063.0608,4059.4304
4063.1482,4062.6687,4063.6282,4066.4863,4063.265,4070.8406,4074.2002,4070.0234,4072.1965,4076.4624,4075.817,4077.5266,4080.2456,4073.2546
8505.887,8504.053,8512.178,8515.393,8515.417,8509.216,8508.802,8517.432,8505.229,8509.782,8521.222,8509.687,8512.206,8518.445
8610.113,8611.196,8619.548,8621.441,8619.751,8614.841,8619.36,8623.074,8613.357,8622.682,8630.16,8613.85,8617.44,8625.089
5062.1777,5060.1714,5055.2646,5055.6763,5055.31,5056.736,5068.395,5068.7393,5072.7456,5080.5645,5077.4683,5081.2324,5080.222,5077.557
932.2216,931.2228,932.208,934.1537,934.7579,935.2896,934.99774,936.69336,935.74664,936.40063,937.16644,938.1007,938.13306,936.7702
4482.017,4486.454,4491.526,4491.2236,4492.459,4490.892,4481.7427,4492.5205,4493.8843,4486.5815,4489.0464,4491.8486,4486.1504,4488.6104
8515.153,8519.596,8522.2705,8522.983,8528.491,8528.221,8538.242,8531.032,8538.693,8532.63,8547.216,8552.054,8542.047,8542.502
5171.0063,5171.2856,5177.294,5170.0083,5175.3604,5177.8247,5179.065,5159.9346,5169.922,5184.11,5162.093,5173.582,5186.401,5193.9146
5305.4224,5294.9956,5292.814,5295.5264,5294.838,5295.229,5297.1685,5294.8765,5296.9233,5297.7715,5296.045,5297.7896,5292.813,5296.042
5257.963,5253.448,5250.9307,5249.939,5252.1987,5248.9067,5248.994,5247.7974,5252.259,5248.8135,5251.1006,5253.979,5244.9683,5250.0493
1207.3914,1206.6937,1208.0897,1209.882,1208.8143,1207.3894,1207.7202,1210.1638,1208.8386,1209.3455,1210.701,1210.4197,1212.0511,1211.801
1194.3182,1193.9696,1195.6274,1196.651,1196.1791,1194.981,1195.197,1197.3052,1196.0781,1196.9149,1198.408,1198.3358,1199.4915,1199.4924
4913.527,4913.74,4914.2036,4920.0347,4918.826,4923.076,4928.5283,4926.9233,4922.4683,4925.107,4925.0347,4929.4663,4933.0903,4930.8906
1073.8765,1073.3776,1073.588,1074.1168,1072.5049,1074.911,1076.4695,1075.6488,1073.9019,1075.5225,1075.4722,1076.0426,1077.2754,1076.326
1092.403,1091.2222,1091.31,1092.4008,1090.5751,1093.0807,1094.0107,1093.4612,1091.823,1093.1521,1092.8506,1094.1643,1095.449,1093.1136
5642.3506,5636.16,5637.034,5653.9736,5658.059,5662.5366,5663.346,5663.903,5666.6367,5667.6494,5675.018,5680.3,5673.3086,5666.365
4891.7407,4888.125,4887.2197,4898.1885,4905.137,4898.2056,4894.891,4897.05,4895.591,4892.215,4886.553,4891.871,4895.3057,4902.0615
1085.5428,1088.4456,1089.428,1086.7327,1086.8918,1085.8364,1088.3472,1088.5632,1085.5396,1088.8564,1092.1854,1089.8475,1089.5892,1091.1344
6020.623,6010.554,6012.007,6018.446,6013.6963,6019.075,6012.8364,6011.692,6014.3438,6006.3833,6004.391,6004.671,6012.8687,6009.113
1188.8605,1188.2773,1187.9596,1188.4446,1187.8103,1189.5924,1191.1685,1189.8425,1190.6835,1191.3842,1191.2386,1191.2554,1190.8405,1189.9417
1164.9547,1164.2511,1164.0406,1165.073,1164.2854,1165.7194,1167.036,1166.0833,1167.5161,1167.8168,1167.418,1167.7905,1167.3224,1167.1444
1284.4205,1285.4828,1287.6619,1287.4359,1289.0028,1288.3901,1286.453,1287.7982,1287.8229,1289.9054,1287.5703,1288.244,1288.9451,1289.6353
1681.6942,1688.7562,1687.5986,1684.0441,1680.4396,1678.0646,1684.7551,1686.8213,1682.7277,1688.101,1688.916,1682.783,1686.267,1685.4194
8995.267,8982.103,8984.554,8999.6045,8996.334,9007.982,9021.333,9011.244,9008.807,9006.884,9031.469,9021.922,9017.975,9009.983
4616.6733,4617.9854,4622.8438,4617.2295,4612.536,4619.7925,4619.8867,4616.013,4612.722,4615.4214,4606.7266,4603.254,4618.805,4618.965
8413.355,8426.528,8429.791,8442.082,8444.582,8438.115,8436.195,8442.18,8447.745,8451.555,8441.101,8446.164,8450.575,8451.064
5932.3657,5951.1094,5954.0093,5955.252,5964.3247,5948.5513,5944.9434,5955.215,5959.5396,5962.4385,5955.659,5966.7944,5957.7075,5972.679
2574.7212,2578.5063,2579.4258,2578.5454,2581.588,2578.5981,2576.3376,2577.7725,2578.985,2580.0427,2574.1252,2579.3882,2579.9028,2582.8027
8102.5103,8116.562,8110.1675,8109.4067,8107.6973,8103.819,8101.8135,8098.3438,8107.808,8107.1074,8085.9453,8091.88,8098.406,8108.119
7436.1646,7432.2285,7436.6143,7449.6094,7441.9297,7447.4404,7479.393,7478.9785,7472.6445,7498.949,7519.2246,7526.3335,7534.721,7520.133
7541.0444,7546.9624,7551.7393,7556.86,7546.536,7540.635,7554.0405,7557.2256,7550.561,7556.9253,7570.1235,7550.353,7554.6855,7560.943
2121.4214,2118.8228,2120.4873,2121.6833,2120.9436,2120.3945,2120.3835,2119.875,2120.9834,2120.5474,2119.1868,2119.6965,2122.4028,2122.2295
1919.8302,1923.0154,1923.1637,1921.6074,1921.9841,1920.228,1918.9984,1919.3645,1920.344,1921.577,1916.0322,1917.5413,1920.5997,1923.6414
4620.9062,4613.243,4613.037,4621.097,4626.0254,4631.6724,4626.205,4624.36,4627.709,4629.395,4613.357,4624.5195,4624.919,4625.8164
4557.121,4556.5786,4555.808,4549.39,4550.055,4549.4434,4548.356,4545.403,4551.066,4547.96,4543.793,4545.9473,4548.4854,4552.3843
4461.193,4463.646,4465.155,4455.6523,4459.191,4464.0493,4461.7583,4452.686,4462.041,4463.5195,4455.077,4461.5205,4459.8535,4462.523
1765.1107,1764.9814,1765.3618,1767.6642,1768.5198,1767.5663,1766.4054,1767.71,1767.7097,1766.9807,1766.734,1768.7595,1769.3494,1769.361
1767.8369,1768.6061,1769.0271,1770.8137,1771.8895,1770.3586,1769.2828,1770.6372,1770.8068,1770.5747,1769.8665,1771.9928,1772.4756,1773.1482
4330.6206,4329.266,4328.5215,4332.291,4333.893,4328.381,4319.278,4326.734,4333.2095,4316.6943,4315.744,4324.8086,4319.4746,4319.787
1618.0112,1616.5339,1615.1389,1616.1184,1617.8059,1618.0063,1618.9402,1618.0117,1621.7556,1620.2836,1620.107,1620.795,1617.7205,1619.2993
1145.6354,1146.0607,1145.8525,1148.1434,1148.918,1147.1665,1146.3663,1148.0552,1148.0751,1146.5905,1143.5665,1145.9222,1145.9484,1147.1351
1429.5176,1432.5945,1433.7672,1435.3019,1437.8417,1435.764,1434.8169,1435.6692,1435.7578,1436.7306,1434.3545,1437.9637,1437.3289,1439.8787
4281.5483,4296.135,4297.973,4303.806,4314.5215,4302.88,4297.7754,4303.088,4304.803,4304.4785,4291.9966,4309.346,4305.187,4316.072
4257.6987,4270.911,4271.7188,4279.0874,4287.143,4277.3477,4272.836,4281.0073,4280.5557,4278.998,4267.7803,4284.3335,4283.627,4288.128
1857.6926,1860.7584,1860.1008,1861.2661,1860.6608,1860.8109,1859.8417,1860.6752,1862.19,1861.2693,1858.0885,1860.4349,1860.5208,1862.3396
1852.4697,1855.043,1854.6624,1856.1896,1855.7649,1855.6295,1854.3173,1855.2706,1856.7993,1856.0028,1852.5681,1855.177,1855.2125,1856.9113
1864.0321,1866.3223,1865.5016,1867.4447,1866.9242,1866.5807,1865.1711,1866.3495,1867.6907,1867.1365,1862.942,1866.1461,1867.2563,1868.0396
1794.9028,1796.7805,1796.9038,1795.816,1796.6951,1795.4684,1793.8483,1793.5148,1795.5751,1796.2158,1792.0066,1794.3396,1794.8925,1796.8613
1784.758,1787.1025,1787.3572,1785.9989,1786.7487,1785.2979,1783.888,1784.0405,1786.1072,1785.8899,1782.3917,1784.3958,1784.8685,1787.0051
4040.9841,4034.019,4039.7217,4045.2197,4037.0737,4043.0166,4044.993,4047.0325,4043.3972,4047.625,4049.6396,4045.4512,4050.457,4046.5051
4650.965,4675.275,4677.7656,4667.548,4676.1484,4667.854,4678.577,4689.793,4681.582,4697.391,4704.365,4711.1133,4711.464,4711.832
1365.586,1364.7838,1366.2065,1368.4288,1366.3145,1366.7986,1369.1932,1369.8275,1368.3541,1372.061,1371.3503,1371.6641,1373.7952,1372.3605
1368.625,1366.5198,1369.1736,1371.0717,1369.565,1369.9089,1371.7698,1372.0784,1371.4847,1375.1793,1374.1235,1374.668,1376.5623,1376.2527
3983.9453,3982.0496,3988.6384,3989.5596,3986.8813,3985.1306,3978.8848,3984.9878,3983.7698,3983.5156,3974.7642,3975.8318,3983.121,3985.706
4845.377,4837.8755,4846.702,4839.1484,4826.611,4840.973,4849.139,4843.3843,4841.1885,4846.097,4870.808,4851.606,4868.0356,4867.895
4769.33,4776.2593,4784.594,4764.3813,4758.0415,4774.652,4780.098,4774.0625,4768.6855,4783.505,4797.0444,4786.4546,4802.695,4806.5015
3962.223,3960.6985,3960.2485,3967.0237,3965.496,3964.5605,3964.6868,3967.337,3966.2705,3962.6472,3966.9585,3962.533,3960.4739,3962.255
3954.454,3956.9465,3955.049,3956.9756,3959.1572,3957.5605,3957.943,3957.738,3962.2441,3959.3235,3961.7363,3958.3752,3956.4814,3960.6497
5641.981,5628.632,5622.759,5643.59,5651.1494,5660.39,5657.065,5670.972,5676.089,5655.8438,5673.1787,5680.301,5661.4443,5657.826
2139.7517,2140.6765,2142.1995,2141.9749,2140.544,2144.4448,2145.9106,2144.6597,2142.8384,2147.027,2143.9487,2144.2358,2147.0012,2147.421
1672.3506,1671.2513,1670.106,1672.1255,1670.4377,1672.1871,1674.8466,1672.718,1675.0905,1673.9089,1675.5763,1675.7479,1673.5266,1674.2339
5881.091,5882.8867,5886.4453,5899.9004,5907.857,5897.8315,5893.6216,5907.2485,5906.1035,5903.407,5902.3604,5926.3906,5919.308,5922.1187
1939.0852,1940.3737,1940.0073,1938.2076,1936.9357,1937.6254,1939.4285,1938.4614,1939.4668,1939.715,1939.2582,1937.8318,1937.9377,1939.4702
1196.5261,1200.6862,1201.6814,1201.3453,1203.8345,1200.8319,1200.2449,1202.1326,1201.6174,1203.2255,1200.1506,1203.5529,1204.1516,1205.8763
2957.564,2942.6802,2941.439,2952.726,2931.9873,2952.728,2976.9106,2969.9219,2968.2078,2963.4897,2995.089,2984.5322,2976.123,2971.4827
3124.2698,3126.5269,3126.7188,3129.4219,3119.4497,3125.3533,3135.7263,3132.644,3130.0833,3127.871,3132.7468,3130.8938,3128.8022,3125.9585
3135.5273,3137.5715,3137.4326,3140.4036,3130.0679,3134.8916,3146.636,3143.5867,3139.4817,3139.0571,3140.9512,3140.522,3140.3618,3138.3865
3027.1313,3029.6108,3030.8052,3029.6187,3021.3748,3024.2007,3035.1946,3031.8228,3026.8418,3029.5586,3029.0752,3029.3796,3030.5417,3028.0854
6102.1973,6112.0894,6107.7554,6106.838,6106.998,6105.34,6101.9053,6096.626,6109.374,6097.347,6084.397,6092.2993,6089.13,6093.995
1107.604,1106.35,1106.0667,1107.1758,1106.9523,1107.468,1107.9966,1107.3727,1107.9001,1107.3037,1107.4933,1107.2094,1107.077,1106.9764
1584.9904,1586.8257,1586.2559,1585.0485,1583.6246,1584.5012,1588.3992,1585.9106,1584.5602,1588.8779,1588.6338,1589.8503,1590.5687,1591.1617
1589.0466,1590.4144,1590.5237,1589.0013,1587.4534,1588.1658,1591.9117,1590.1346,1588.3615,1592.8654,1592.6145,1594.1764,1594.7286,1595.3037
2320.6235,2323.3447,2324.1113,2327.8945,2329.6243,2326.8154,2324.5237,2327.7417,2328.0742,2327.863,2324.8826,2329.57,2328.4014,2330.4478
2391.0374,2391.677,2392.3428,2391.2334,2390.8552,2390.341,2388.0994,2387.3328,2390.433,2389.2952,2385.3518,2385.29,2386.7341,2390.044
1802.6918,1803.4698,1805.9731,1805.1769,1805.3494,1803.1392,1802.3359,1808.0104,1802.7567,1806.1548,1805.1089,1806.9052,1810.7292,1812.2142
1742.2845,1744.1208,1744.6708,1745.403,1746.1301,1744.617,1743.7491,1745.2561,1745.2504,1745.6245,1744.7668,1746.7268,1746.8264,1747.3622
4936.133,4931.6665,4938.3623,4953.166,4950.5767,4944.3477,4934.4033,4950.0996,4952.9614,4949.3306,4938.049,4947.5596,4947.244,4952.3804
4989.7817,4989.9575,4995.618,5007.1196,5005.895,4999.0854,4991.927,5010.535,5004.811,5002.9136,4998.6123,5007.1484,5004.584,5006.424
3758.387,3766.6223,3758.3284,3755.5972,3754.829,3750.2205,3756.7769,3749.9521,3762.3137,3757.6682,3747.1748,3748.3025,3744.5254,3755.9126
3694.4973,3703.478,3695.8818,3691.7168,3691.7637,3688.0078,3695.075,3686.2114,3697.2253,3696.1047,3685.6318,3683.4614,3680.3147,3698.0674
4964.196,4975.65,4982.461,4982.9077,4990.853,4980.716,4981.17,4987.0776,4989.299,4997.539,5004.402,5011.5273,5003.5146,5010.166
4555.5337,4559.815,4557.4688,4552.096,4549.2246,4543.7407,4547.625,4549.415,4549.888,4547.0815,4541.612,4542.599,4539.469,4547.9707
4601.539,4611.4976,4606.634,4596.0825,4597.0996,4597.5537,4606.921,4597.298,4602.715,4605.1567,4595.8853,4601.901,4596.9287,4604.164
4609.731,4623.3564,4621.1343,4606.3105,4606.582,4606.3145,4614.9253,4608.7993,4614.7827,4618.0254,4607.97,4613.8633,4606.5127,4614.9453
1118.0188,1116.0643,1116.3174,1117.9036,1116.8359,1118.5796,1118.0416,1118.1902,1118.8807,1117.8148,1117.8795,1117.3351,1117.339,1117.6311
4677.116,4671.1055,4673.62,4678.055,4674.2964,4683.1133,4688.6655,4684.1533,4685.341,4687.1333,4693.341,4686.906,4688.6694,4684.4604
1911.584,1917.6947,1916.8666,1911.1492,1912.3075,1906.1615,1904.5791,1902.3094,1912.6057,1908.1656,1899.3656,1903.0829,1899.8346,1907.0648
1889.8213,1895.5679,1893.7542,1887.6578,1890.2207,1885.0757,1882.2013,1880.6694,1890.0115,1885.738,1878.3383,1884.6095,1879.9829,1885.4543
5066.6333,5071.013,5074.551,5080.357,5083.542,5075.9893,5072.4014,5083.713,5084.928,5084.4526,5081.758,5087.1978,5087.3164,5093.789
1818.7057,1819.8379,1819.5063,1819.0787,1814.2045,1816.0226,1822.446,1821.3003,1819.8805,1822.3489,1826.2476,1821.7817,1824.3131,1825.3986
1809.8091,1811.0599,1810.4387,1810.3308,1804.8246,1806.6287,1814.0336,1812.1395,1811.3024,1813.9445,1817.4463,1812.2245,1814.7279,1816.6793
1686.3948,1688.1948,1687.9288,1687.9485,1689.4417,1688.0667,1687.2604,1688.6093,1689.0597,1688.9884,1687.2648,1690.0637,1690.3607,1690.7712
4871.923,4881.324,4877.8633,4884.3315,4880.113,4872.893,4878.487,4879.303,4885.7827,4880.65,4873.9165,4871.204,4880.5576,4888.0615
4865.5317,4874.074,4869.4995,4873.121,4872.956,4867.8794,4871.2144,4872.727,4878.8945,4877.252,4871.5435,4869.783,4880.325,4885.99
4145.2407,4146.938,4145.354,4145.302,4149.5923,4151.321,4151.887,4155.638,4159.8,4155.5244,4163.3926,4167.6265,4161.9434,4157.884
1523.1581,1524.8563,1522.9857,1519.3331,1515.8585,1517.9148,1522.9153,1520.1316,1522.167,1521.5021,1521.2579,1517.5413,1520.7517,1523.9705
4716.8354,4722.347,4724.0293,4721.595,4724.3022,4716.357,4715.001,4717.426,4718.445,4721.8115,4713.3447,4716.774,4717.8667,4723.767
4752.9004,4754.506,4755.31,4760.621,4754.5747,4756.5635,4764.804,4761.583,4762.321,4764.0728,4765.569,4762.605,4770.197,4766.6787
4147.977,4149.6387,4147.8994,4149.366,4150.9673,4148.8096,4149.3403,4148.845,4150.8423,4150.01,4148.499,4151.9937,4153.4146,4153.389
1871.0266,1865.5579,1868.4817,1874.4714,1875.2513,1877.4347,1873.4729,1874.0902,1875.993,1877.6116,1871.4918,1875.6923,1878.008,1876.1841
1864.4136,1859.2002,1862.5997,1868.6921,1868.9343,1871.4885,1867.6005,1868.5614,1870.3479,1872.0272,1866.0314,1869.5819,1871.8069,1870.1587
4117.939,4112.8984,4108.714,4119.7617,4113.614,4115.8447,4115.526,4120.8164,4114.8955,4112.2524,4116.9087,4113.7964,4116.7427,4116.3926
4055.8218,4053.1694,4050.498,4057.8264,4056.6755,4055.5178,4056.3594,4061.2756,4058.8174,4057.0415,4060.51,4060.3208,4062.2378,4062.2415
4166.09,4165.9326,4165.623,4165.585,4161.8467,4162.881,4163.3657,4163.309,4165.6797,4164.084,4163.6426,4161.4106,4165.0312,4163.657
2137.1091,2135.9255,2134.1038,2133.4727,2129.649,2129.7869,2134.9287,2131.7104,2137.449,2135.796,2132.7646,2135.3005,2133.1619,2133.4885
4110.644,4108.41,4109.8354,4116.1904,4113.008,4117.1387,4117.9546,4119.567,4118.075,4115.697,4116.9805,4120.5044,4116.5303,4113.095
4089.7366,4087.632,4088.3164,4095.5618,4093.6462,4097.848,4097.4375,4100.3604,4097.3574,4096.51,4096.9883,4103.9004,4100.828,4097.816
3745.1458,3751.487,3747.0999,3742.0127,3739.6282,3737.4998,3744.8503,3744.1323,3744.2773,3742.941,3749.2156,3745.1587,3743.492,3746.4053
2338.931,2338.3918,2336.8677,2340.1099,2337.9294,2339.271,2345.4639,2341.3867,2344.6553,2342.9587,2344.0288,2342.377,2339.9167,2343.4446
5365.872,5376.2334,5376.926,5389.1567,5390.2837,5378.671,5384.8076,5388.6206,5393.5957,5390.69,5390.055,5388.154,5396.404,5404.349
3898.6794,3896.3296,3899.762,3901.1992,3900.7341,3903.5994,3905.6562,3908.4656,3906.097,3912.7988,3914.0083,3918.941,3919.2007,3915.3179
4417.598,4428.6934,4427.6675,4419.796,4416.9897,4414.621,4414.676,4416.8433,4414.789,4417.3853,4410.0728,4408.2734,4410.33,4417.57
4400.632,4411.672,4411.5596,4401.266,4399.1255,4395.101,4395.951,4397.8774,4396.237,4400.098,4391.337,4391.3174,4393.5703,4399.4526
1550.3828,1551.7993,1552.4712,1552.1056,1553.5233,1551.1849,1549.733,1551.675,1551.6877,1552.1108,1550.5557,1552.4862,1553.106,1554.9092
5282.7227,5293.615,5294.512,5297.141,5304.944,5295.1694,5287.657,5294.382,5303.628,5300.972,5288.079,5301.1943,5295.4414,5306.67
5350.986,5361.9004,5365.653,5367.601,5369.216,5361.0073,5354.634,5361.9517,5368.0513,5364.8247,5354.1465,5360.792,5360.0137,5368.5107
5342.3833,5352.608,5356.7603,5360.2217,5363.324,5355.4863,5349.8286,5359.266,5363.0527,5360.17,5349.794,5357.908,5358.2227,5364.3975
3255.3813,3254.136,3254.0884,3254.9624,3250.9841,3252.5957,3251.8157,3250.483,3253.2188,3249.947,3244.1907,3246.429,3247.9167,3246.133
4933.643,4944.566,4940.9224,4938.2837,4947.298,4945.3774,4949.696,4947.293,4955.4976,4954.3086,4950.052,4960.841,4957.25,4957.716
4989.793,4982.02,4986.8726,4994.8486,4993.971,4995.789,4994.7183,4997.054,4998.5474,4999.14,5001.714,5004.896,5010.1113,5006.092
5053.718,5061.4517,5065.624,5064.3877,5071.0356,5068.1177,5068.3643,5068.222,5069.491,5077.9497,5076.1606,5077.9185,5078.9536,5085.0674
2462.3354,2468.811,2470.5144,2465.0205,2469.3267,2464.915,2464.589,2467.8547,2470.6135,2472.05,2472.6938,2474.305,2475.0251,2475.534
2513.143,2516.219,2518.2207,2516.6257,2517.4783,2515.4722,2515.2034,2518.261,2518.1396,2519.3313,2521.6978,2521.3386,2523.499,2522.2568
5195.522,5190.002,5182.034,5192.127,5178.4204,5189.2812,5206.413,5199.8516,5205.585,5203.773,5209.4204,5207.7617,5201.8296,5204.9116
4563.7183,4561.7534,4558.9185,4561.6807,4549.177,4556.3145,4587.656,4576.4463,4580.053,4589.205,4613.8486,4600.5684,4597.8564,4595.7046
4584.0723,4586.861,4587.1147,4587.25,4572.7734,4575.3706,4603.782,4597.208,4601.348,4607.188,4632.0103,4619.8486,4617.2715,4613.336
2262.932,2269.457,2271.6936,2273.5957,2275.7542,2271.4016,2269.0874,2273.1943,2273.4304,2275.4834,2272.2434,2277.0393,2278.0408,2281.0608
2248.7917,2255.349,2257.8965,2258.9268,2261.9001,2257.4365,2255.59,2259.208,2260.1016,2261.6274,2258.7595,2263.8147,2263.112,2266.142
5878.6665,5904.194,5928.337,5930.4126,5940.11,5918.7773,5911.3164,5939.029,5924.066,5949.1553,5937.032,5956.596,5965.642,5979.023
2532.6777,2533.295,2533.944,2534.1917,2532.7888,2533.4067,2537.6702,2538.0955,2538.0974,2540.2961,2544.5774,2543.0098,2540.245,2541.7642
2432.0571,2434.759,2438.7832,2435.7822,2439.1616,2437.704,2438.6143,2437.8767,2440.9968,2444.963,2442.3909,2446.1545,2447.436,2447.4744
4613.578,4608.166,4616.153,4613.4526,4609.709,4614.216,4614.9736,4617.1562,4611.8066,4618.3594,4622.06,4620.751,4624.4185,4621.038
4597.166,4590.9873,4598.2104,4596.0347,4593.2124,4599.386,4598.9526,4601.667,4594.4473,4601.839,4604.2896,4603.669,4605.6235,4603.2617
4532.4497,4534.3604,4536.996,4534.9707,4547.886,4537.5947,4531.8584,4531.2095,4537.488,4537.7275,4525.68,4535.9395,4536.4683,4542.4277
3207.0242,3202.7705,3205.9917,3211.1165,3212.3257,3213.8235,3210.9922,3215.7148,3211.936,3214.7275,3213.6663,3217.3528,3216.81,3216.142
3204.1338,3201.012,3203.7202,3209.0188,3210.817,3211.582,3208.8394,3212.5908,3210.4514,3212.502,3212.0364,3215.8037,3214.438,3213.9478
3227.0708,3223.8296,3226.7761,3232.4314,3232.2854,3233.8315,3231.1013,3234.6575,3233.6287,3234.6348,3234.7878,3237.2527,3235.4172,3234.9988
4431.399,4443.718,4445.8975,4430.627,4437.2373,4431.2476,4428.979,4422.106,4430.367,4434.7153,4419.089,4428.8926,4430.479,4438.8423
3347.3845,3354.484,3356.093,3355.7786,3361.4543,3351.7378,3348.546,3353.353,3355.873,3356.6382,3350.2798,3356.7317,3354.2798,3363.3945
