V1,V2,V3,V4,V5,V6
8422.027,8812.75,9231.419,9533.8125,9759.498,10112.225
10935.315,11524.387,12213.64,12789.321,13307.365,13900.6
5251.244,5472.8696,5717.036,5912.874,6081.0986,6296.0337
7473.8413,8006.293,8615.311,9132.959,9570.103,10076.518
2163.0647,2287.0461,2418.1973,2524.9548,2609.505,2692.8865
14794.465,15826.526,16981.023,17975.363,18875.664,19761.695
9872.006,10641.221,11559.146,12339.932,13107.076,13901.359
6617.16,6974.337,7397.2686,7765.8525,8112.539,8495.052
2419.1191,2583.2588,2785.4714,2964.287,3133.5828,3332.276
14731.205,15749.848,16973.975,18012.836,18947.133,20097.91
18870.992,20059.875,21343.227,22360.273,23212.217,24298.967
2223.9146,2298.2046,2379.3203,2448.9495,2515.9028,2584.179
15664.357,16848.566,18257.617,19478.56,20551.055,21809.875
2772.8225,2981.5042,3219.4043,3421.8682,3630.718,3814.2002
3608.6953,3906.3228,4235.102,4509.7134,4746.8276,4986.8716
5240.2266,5441.343,5657.8057,5848.2334,6053.7935,6226.364
9340.327,10019.479,10805.501,11475.678,12100.242,12718.711
15364.193,16252.453,17301.691,18178.879,19032.89,20008.713
8429.907,8933.219,9520.958,9982.366,10429.045,10923.752
14110.643,14934.0,15834.337,16589.863,17289.248,17932.979
23254.727,25167.207,27355.695,29174.562,30677.553,32558.39
12099.471,12825.363,13652.836,14324.671,14887.759,15556.375
8277.963,8710.029,9225.982,9692.589,10230.293,10649.863
2275.8193,2429.6758,2612.3682,2767.588,2906.3105,3074.2698
12808.458,13652.644,14632.895,15403.457,16036.887,16891.658
1972.4512,2054.8389,2144.5247,2222.5159,2290.229,2362.6575
19609.041,20898.21,22353.031,23592.445,24741.924,25858.02
6834.115,7342.879,7943.776,8461.059,8929.9375,9451.547
3134.1377,3306.7512,3504.4841,3658.0396,3801.1797,3915.3245
11046.193,11877.701,12856.402,13687.15,14455.075,15298.595
3188.2573,3355.7222,3561.355,3734.561,3917.4927,4084.8237
9036.224,9553.596,10142.977,10623.2295,11013.002,11524.669
6100.673,6405.8545,6752.6406,7056.703,7333.784,7606.216
2198.2766,2347.7246,2523.0264,2675.7036,2819.568,2960.785
9224.609,9601.213,10005.969,10374.951,10812.465,11074.992
7339.547,7551.6772,7753.121,7847.692,7855.2734,7981.883
9534.264,9703.741,9836.8545,9824.56,9915.854,10130.396
8277.943,8439.714,8611.152,8717.604,8761.127,8868.318
7680.7993,7965.095,8271.067,8514.279,8678.292,8854.724
7945.4434,8275.256,8634.909,8909.143,9111.466,9280.538
8071.2715,8304.427,8551.8125,8743.942,8868.729,8990.076
7691.466,7949.244,8207.78,8460.091,8543.415,8665.943
7907.181,8158.6133,8426.302,8625.826,8757.8125,8886.3125
9971.037,10521.935,11004.693,11357.432,11463.666,11568.77
8199.45,8561.52,8951.118,9235.615,9438.724,9642.375
8307.565,8765.485,9268.316,9669.139,9985.09,10381.029
6505.4614,6759.1074,7001.343,7158.62,7295.618,7358.715
2138.1895,2243.8767,2369.205,2476.1504,2578.7148,2688.3535
2105.3174,2171.493,2243.2036,2304.6826,2373.3328,2432.6296
1059.0729,1056.1888,1045.0574,1053.5605,1050.4868,1048.4474
6351.0225,6738.2266,7213.76,7609.357,8016.8706,8395.906
6484.3145,6754.1924,7070.257,7355.6543,7687.215,7955.5254
7592.0947,8080.4863,8608.4,9062.806,9470.791,9871.589
6631.8584,6648.749,6628.419,6666.1313,6641.9336,6685.874
7460.9033,7709.331,7997.7896,8243.089,8458.9,8696.922
3219.3232,3383.3062,3575.5776,3742.399,3897.808,4069.2773
2230.8066,2351.8716,2481.71,2586.7444,2660.353,2727.1377
2448.973,2644.8223,2876.4016,3072.6094,3242.123,3451.072
1903.907,1920.8701,1933.9177,1944.4603,1945.1372,1952.3171
14035.783,14896.686,15915.519,16797.936,17606.127,18525.477
4367.6826,4708.46,5117.0186,5469.991,5811.2314,6168.662
2327.6887,2473.7551,2627.6157,2754.1257,2861.287,2957.788
3793.5073,4046.4026,4334.6177,4573.8237,4816.9316,5075.322
3295.542,3469.0156,3641.2593,3785.9133,3931.1062,4057.3716
2720.4138,2885.7593,3052.5015,3181.3428,3270.9868,3397.4985
13107.881,14108.422,15197.785,16075.459,16821.736,17740.627
10727.054,11078.184,11413.473,11700.331,11970.273,12232.018
9693.158,10158.272,10648.296,11035.35,11370.4,11620.412
7328.575,7578.6934,7850.66,8063.491,8210.491,8369.852
6376.268,6697.0776,7030.2886,7277.341,7400.564,7573.412
8506.663,8788.0,9064.755,9281.519,9485.061,9613.781
7828.8745,8017.913,8224.025,8378.673,8504.262,8661.484
8535.3125,8883.05,9260.567,9565.228,9798.581,10027.108
8914.492,9150.365,9395.817,9590.231,9714.633,9837.1875
10050.779,10124.87,10180.481,10205.195,10226.471,10237.83
7357.174,7522.753,7673.622,7810.5156,7831.1245,7923.915
10688.0,11136.568,11616.881,11999.247,12238.226,12469.763
8768.873,9250.586,9819.427,10308.887,10758.927,11278.596
8686.67,9099.693,9527.195,9830.426,10207.469,10405.424
8060.8267,8380.478,8751.168,9041.597,9271.474,9591.671
6549.3047,6766.2476,7027.018,7248.5737,7505.047,7740.0566
3097.295,3238.772,3410.3105,3555.358,3691.1172,3848.1165
14866.031,15742.057,16721.832,17576.793,18424.865,19195.035
3559.404,3803.102,4067.4612,4291.126,4486.5186,4681.997
8616.93,9206.459,9878.328,10453.422,11015.757,11547.326
9012.032,9456.455,9958.783,10381.032,10751.172,11166.027
8083.9565,8333.4375,8619.038,8852.559,9031.129,9288.339
6587.3335,7144.462,7747.5654,8184.838,8425.328,8654.636
8746.769,9125.98,9518.563,9824.466,10098.518,10335.17
7112.8115,7194.248,7287.448,7323.104,7340.049,7405.637
6303.525,6313.6978,6320.457,6330.5273,6327.6436,6360.1577
6582.44,6726.244,6895.9053,7032.1836,7156.9023,7308.91
8136.774,8207.106,8263.015,8291.438,8309.377,8348.521
8197.202,8321.514,8455.924,8549.069,8598.359,8682.893
9027.261,9162.441,9273.294,9272.469,9378.607,9442.096
10676.244,11302.832,11977.449,12428.208,12768.947,13035.771
8372.503,8507.289,8634.989,8733.255,8764.824,8796.848
7224.3154,7209.172,7172.0303,7156.749,7151.616,7247.316
2031.4641,2132.776,2230.3276,2305.2388,2357.1099,2427.9233
2484.9255,2607.2969,2746.766,2865.0288,3013.004,3125.2612
3964.872,4197.461,4463.945,4678.914,4874.117,5051.8076
974.7217,977.7091,977.2154,983.555,980.15295,982.3295
5507.1655,5722.656,5950.4053,6147.24,6295.794,6452.743
13294.918,13678.794,14060.183,14370.133,14553.504,14765.091
12103.7705,12483.22,12910.953,13304.619,13694.588,14033.584
2930.3645,3093.2104,3273.8613,3429.0513,3567.047,3699.5947
1748.176,1809.4097,1875.7515,1928.966,1987.5474,2035.3643
7064.2207,7533.543,8075.925,8538.799,8998.787,9437.815
3863.3403,4159.5786,4501.9517,4798.059,5081.4014,5364.6885
9693.65,10054.127,10434.984,10773.842,11076.22,11343.8125
7665.9653,7902.217,8171.7666,8400.613,8579.197,8802.701
7177.3643,7534.5903,7921.971,8228.304,8426.159,8624.627
7764.4297,8054.5527,8370.501,8615.281,8764.707,8918.599
7775.6177,7790.169,7798.2944,7807.2407,7814.1963,7823.4175
8069.395,8245.868,8416.922,8537.778,8592.319,8700.727
8851.651,8895.603,8909.219,8971.919,8937.716,8947.109
7829.7046,7901.932,7959.4365,8019.922,8052.454,8062.5547
9568.009,9717.5205,9854.854,9972.129,9938.34,9978.459
11879.602,12129.476,12381.498,12556.6455,12702.002,12779.228
10028.476,10075.99,10086.438,10135.44,10158.832,10150.24
8029.484,8351.265,8724.224,9036.649,9330.983,9643.519
7603.745,7931.959,8285.965,8531.947,8735.479,8908.988
3372.334,3356.0479,3283.2827,3281.808,3288.4282,3332.1553
16814.08,17716.32,18704.586,19554.326,20301.006,21028.309
3618.1333,3839.139,4083.0454,4283.5737,4498.715,4679.3545
21819.164,23305.398,24922.852,26208.477,27264.645,28656.25
4474.116,4739.601,5036.9336,5289.8516,5499.41,5731.9575
16937.586,18097.393,19284.812,20192.574,20863.602,21784.773
6805.8975,7301.662,7877.117,8366.613,8821.366,9280.211
3234.6926,3420.8127,3632.3408,3819.6885,4023.7202,4196.5195
11074.896,11911.229,12888.378,13690.115,14400.289,15212.333
2172.7446,2265.0347,2362.128,2443.687,2517.9722,2584.0198
7236.6284,7416.102,7557.5547,7794.9585,7840.9985,7848.11
6829.5977,6946.558,7091.5,7172.9355,7223.093,7327.7783
7680.631,8213.467,8789.018,9189.684,9435.905,9623.309
5445.5117,5705.682,6011.247,6245.5254,6447.5664,6686.995
9260.188,9294.112,9323.504,9341.301,9347.06,9367.615
7264.3887,7236.7705,7163.462,7201.399,7258.8696,7301.142
8272.836,8297.051,8320.387,8333.903,8337.572,8356.294
8765.94,8750.414,8687.771,8738.477,8726.655,8723.279
6883.006,6909.576,6928.9937,6949.1113,6953.9536,6960.8706
6731.4087,6629.505,6442.2554,6427.3613,6510.417,6450.7373
9942.205,9986.006,9984.043,9911.515,10040.451,10035.126
1056.677,1053.3031,1044.7834,1048.6312,1048.358,1048.0144
8316.184,8838.404,9442.93,9965.434,10467.121,10977.175
8102.7603,8148.77,8183.5317,8177.421,8217.9375,8239.5
8179.9985,8576.255,8991.902,9337.525,9646.902,9884.445
7074.04,7414.5337,7786.1465,8094.9336,8332.533,8578.347
4639.919,5033.473,5489.1504,5837.1494,6088.045,6280.3613
11742.725,12269.173,12766.096,13094.57,13280.994,13599.754
8981.274,9265.981,9603.61,9829.799,9988.649,10252.02
7064.7197,7249.8154,7462.9526,7645.178,7805.193,7976.0635
7548.144,7855.365,8188.9644,8449.342,8649.153,8826.663
8156.4336,8360.843,8565.316,8721.954,8803.604,8884.629
7940.2754,8178.619,8408.022,8567.647,8597.805,8702.424
8394.791,8741.873,9159.303,9446.829,9744.141,9781.411
7213.364,7587.246,7938.4014,8172.693,8189.958,8294.499
8227.23,8495.046,8761.819,8992.945,9117.682,9235.75
7777.1216,8253.35,8797.684,9245.292,9638.021,10122.1
7519.612,7676.0396,7813.859,7902.496,7996.1895,8047.251
9476.805,9856.931,10235.062,10549.281,10815.084,11025.125
7988.452,8149.361,8325.746,8465.283,8573.771,8678.371
6654.315,6950.6177,7277.005,7525.466,7674.642,7808.5854
9808.973,10089.879,10399.33,10646.043,10818.17,10960.37
8065.919,8312.416,8599.084,8827.274,8997.564,9211.477
9011.917,9270.571,9555.647,9796.682,9987.262,10180.713
8994.463,9286.212,9600.732,9850.63,10017.817,10167.719
8899.832,9004.212,9080.64,9177.744,9155.003,9179.322
8906.096,9068.378,9216.194,9357.418,9391.309,9429.238
1077.8632,1084.2427,1088.6248,1096.7404,1097.2068,1093.7753
8082.2607,8158.9766,8204.638,8276.564,8262.878,8294.122
10271.93,10647.467,11057.004,11401.701,11666.999,11900.004
8760.615,9099.882,9476.393,9792.027,10198.957,10502.539
8724.935,9184.373,9686.522,10055.873,10315.668,10470.104
14611.836,15680.041,16951.719,18030.457,18989.016,20159.902
8598.175,9207.797,9916.187,10491.482,10958.438,11577.898
2769.629,2866.358,2962.775,3043.0657,3103.4492,3160.526
2019.8364,2108.295,2217.877,2308.9468,2401.7363,2494.3467
3918.7114,4142.8384,4374.9956,4552.827,4702.207,4876.8403
2041.4495,2153.2893,2279.746,2387.087,2487.9233,2576.6675
9306.516,9992.137,10717.223,11298.865,11756.42,12364.141
8877.604,9316.091,9833.376,10299.489,10762.567,11246.363
7061.658,7293.4976,7553.05,7748.9546,7923.8643,8144.2207
6115.8994,6526.2637,6989.2114,7359.3486,7671.6875,7939.3813
6274.74,6660.8267,7110.067,7464.3364,7798.6367,8151.622
6476.0005,6722.2915,7010.172,7252.504,7464.4487,7696.3555
7356.5815,7472.9688,7603.4736,7733.747,7826.397,7951.641
7660.5034,7944.208,8251.558,8507.853,8722.7705,8939.022
8304.129,8355.131,8392.578,8440.09,8448.955,8468.513
7589.71,7723.3936,7860.958,7971.681,8027.8633,8094.872
8483.176,8553.254,8613.091,8624.36,8693.757,8712.344
6814.3276,7050.059,7306.618,7469.7812,7619.055,7747.2676
10240.201,10628.771,11025.985,11365.264,11529.746,11710.17
7674.2676,7907.1006,8183.2314,8393.286,8655.586,8890.925
6825.558,7127.954,7456.491,7715.83,8031.5674,8240.504
3009.3716,3044.664,3073.5154,3089.3347,3070.818,3123.7673
1096.6947,1094.3126,1090.4744,1090.3375,1091.4681,1090.2039
3351.2585,3422.3801,3463.4187,3524.8308,3503.6633,3601.6003
2042.8198,2097.56,2102.2769,2207.8843,2110.0828,2127.8176
3158.0815,3238.5942,3333.0205,3411.1653,3497.5325,3589.864
2750.6553,2787.596,2819.632,2870.836,2906.7073,2877.9077
4986.9937,4975.2573,4938.7197,4968.7466,4945.6016,4987.843
4762.049,4775.0103,4791.6055,4808.676,4814.964,4830.243
14075.51,15382.314,16904.7,18064.412,19338.896,20586.531
7976.5747,8029.9097,8091.5693,8123.741,8151.408,8219.967
6779.116,6795.4937,6806.5938,6825.3394,6809.9604,6853.213
3169.8345,3428.4636,3725.9219,3981.1099,4207.1904,4451.456
7594.3564,8159.295,8861.965,9450.882,10055.154,10756.024
1714.4562,1704.8314,1687.9825,1688.8019,1696.0488,1694.9604
8408.407,8889.68,9460.936,9925.714,10393.727,10879.271
1978.7611,1996.9211,2011.2452,2022.0767,2023.7875,2038.3713
8137.945,8139.195,8122.5996,8149.1914,8129.7324,8145.721
1516.6006,1500.7808,1469.145,1471.81,1477.2434,1477.7798
5411.1704,5435.33,5432.8145,5452.479,5484.186,5504.542
5957.306,6042.833,6055.782,6179.78,6146.7515,6206.615
9935.972,10047.838,10142.121,10230.302,10226.746,10303.442
2456.9639,2444.4429,2426.51,2423.9785,2435.7007,2440.0354
2188.1995,2194.5913,2195.0193,2209.255,2205.7324,2205.1067
5866.416,5864.5728,5847.156,5841.9033,5849.7437,5909.37
12288.746,12667.576,13079.129,13416.886,13681.355,14041.691
957.1891,958.7766,957.32574,957.74615,957.82776,961.79407
3597.3076,3640.0786,3659.584,3707.158,3712.3433,3714.1792
3435.3435,3773.7754,4136.548,4433.947,4704.1904,4966.8267
9160.224,9185.586,9204.966,9222.762,9213.373,9271.931
1401.3661,1423.4083,1440.5623,1456.0494,1466.3422,1476.5717
4436.675,4412.657,4344.5273,4363.104,4384.4043,4386.8496
1984.2931,1968.7845,1943.7322,1942.1377,1952.2433,1943.446
2065.8518,2048.8066,2012.168,2020.999,2019.6411,2023.3708
7598.941,7502.079,7343.4595,7334.951,7435.2573,7361.3486
10120.594,10745.523,11453.371,12018.664,12492.045,13103.5625
3964.5686,4079.4443,4206.498,4309.6426,4389.8003,4493.5264
3682.7156,3724.138,3738.6545,3779.85,3772.4663,3787.3105
2619.5918,2634.0562,2644.4429,2659.568,2659.7297,2665.7996
6359.8574,6541.9536,6733.403,6731.5234,6794.128,6976.964
2835.0486,2835.253,2833.8572,2837.521,2839.0784,2838.6553
4907.777,4912.7793,4917.9883,4920.2866,4917.373,4928.5146
2757.6777,2769.985,2781.5996,2782.4895,2787.7173,2801.61
1862.6349,1877.0369,1885.6543,1898.7524,1881.8861,1908.4388
2017.0195,2053.5107,2089.5933,2114.3882,2133.1199,2156.9011
7349.2827,7475.749,7608.16,7708.164,7775.3486,7888.039
11360.29,11458.999,11555.407,11614.678,11640.221,11707.257
6642.0166,6805.6523,6983.382,7126.5215,7236.6074,7345.4272
7169.31,7227.7534,7276.041,7339.622,7342.9873,7371.332
9630.2705,9699.924,9749.521,9791.0205,9813.524,9855.106
1077.3099,1150.403,1209.5728,1239.9363,1231.7686,1268.3468
7525.4424,7811.829,8157.1685,8442.042,8661.78,8945.879
11464.648,11488.651,11506.571,11549.379,11586.457,11586.853
7086.7197,7074.099,7044.943,7061.351,7061.617,7084.5405
4323.8467,4335.7383,4344.387,4352.7627,4354.6562,4357.7554
3240.4854,3344.3477,3410.4277,3483.0166,3564.0488,3649.2827
9810.844,10007.66,10015.275,9774.506,9989.143,10596.098
2872.2903,2969.6223,3052.4897,3070.757,3079.2793,3151.563
5527.103,5715.769,5870.6543,5916.151,5957.2153,6123.5156
13990.412,13795.655,13439.262,13206.4,13490.85,13715.021
1165.7749,1175.5542,1178.4165,1176.315,1175.0325,1224.1256
2313.4565,2388.9797,2448.872,2456.7102,2468.292,2565.906
2121.5771,2118.3818,2111.2568,2114.968,2113.757,2112.8625
4739.8647,4792.786,4864.2363,4904.226,4923.5615,4975.994
1932.4641,1937.4741,1938.504,1945.4032,1941.933,1940.9645
2959.5125,2966.9937,2973.3577,2979.9685,2983.7024,2982.948
7972.32,8004.0493,8040.613,8055.9927,8074.7886,8118.674
1243.8743,1243.7616,1242.7489,1243.9792,1244.799,1244.345
9260.438,9272.441,9279.539,9268.303,9295.669,9342.577
1522.6533,1541.3251,1563.4572,1582.0273,1596.5693,1616.7754
2040.4004,2079.345,2118.7432,2151.9248,2180.6855,2215.1846
3105.6843,3134.7432,3161.712,3184.5388,3226.0703,3237.268
3138.7659,3173.949,3212.878,3232.9175,3230.2173,3270.919
4417.4756,4556.1123,4712.38,4843.072,4964.618,5081.0723
6166.717,6536.073,6993.1514,7222.3154,7391.4844,7674.466
22943.09,24745.059,26891.02,28621.322,30258.865,32210.729
8152.7007,8189.79,8219.705,8278.882,8211.305,8244.1045
1208.3921,1221.9689,1193.6938,1243.5106,1237.6074,1263.0414
2714.2253,2748.4333,2776.0664,2787.1868,2795.353,2840.0383
15193.825,15673.193,16201.357,16505.758,16832.7,17272.41
2839.576,2837.5754,2805.1438,2853.814,2859.7527,2857.3992
1388.7593,1394.2295,1399.0682,1401.9052,1400.2073,1406.6663
11668.992,11704.747,11734.985,11762.259,11744.166,11775.403
6202.891,6201.994,6188.1733,6208.795,6187.417,6180.7725
5903.0225,5926.156,5934.795,5968.4575,5973.5444,5977.76
3127.223,3147.5662,3164.7603,3179.6594,3193.7273,3201.7188
1950.1849,1950.2338,1946.2716,1950.8923,1948.5717,1952.5812
2956.3728,3045.4502,3145.6165,3225.6155,3292.6602,3376.006
3708.5264,3761.8284,3803.1128,3838.926,3795.6091,3886.1453
8624.606,8688.144,8748.119,8796.464,8814.994,8832.08
8306.399,8327.838,8346.212,8362.915,8355.675,8368.522
1882.0066,1897.7362,1905.8876,1926.951,1941.8994,1924.7883
2684.4622,2712.2136,2736.6785,2761.6416,2771.2153,2777.407
563.8466,565.7352,564.67334,571.2035,564.33606,563.6442
3127.2722,3144.0762,3158.0034,3168.8354,3183.7983,3192.4766
6662.2837,6679.745,6692.7676,6700.3555,6728.9863,6750.152
3560.0505,3573.2095,3585.8203,3593.6956,3599.9817,3601.0908
8694.685,8744.64,8790.493,8834.66,8851.516,8851.689
3888.1604,3910.106,3915.933,3954.218,3960.5747,3958.5623
3063.6528,3091.04,3119.482,3138.8164,3160.4216,3172.0107
3593.834,3636.6538,3681.5972,3717.8926,3746.1633,3774.2793
4783.6426,4802.879,4818.9653,4842.1816,4843.276,4856.2305
4370.565,4401.334,4426.6816,4438.255,4472.075,4485.738
1591.1611,1609.9664,1625.8287,1628.8569,1642.548,1648.5505
3051.2236,3059.541,2997.2979,3060.8027,3072.1873,3122.9463
1603.5667,1606.2627,1601.7241,1601.8229,1615.4624,1623.6735
17540.93,18086.396,18626.588,19041.64,19291.305,19654.352
8792.156,8801.813,8802.963,8789.1455,8847.952,8857.957
9982.218,10127.514,10267.018,10383.295,10464.981,10530.701
2260.3833,2345.1064,2400.4363,2452.6538,2440.7656,2604.9136
7350.116,7367.2305,7379.948,7385.225,7372.958,7390.802
1153.0134,1156.177,1158.3948,1163.6895,1159.6661,1161.008
6874.7827,6911.215,6952.2686,6977.4736,6999.462,7051.2266
3183.0913,3191.4072,3195.8943,3214.433,3196.7422,3204.8486
5090.433,5100.917,5106.621,5120.5483,5111.1685,5110.963
4407.6846,4463.3706,4516.373,4565.191,4584.8223,4602.855
2763.837,2781.7256,2800.642,2802.8896,2802.455,2819.5254
887.6464,888.91504,888.4258,891.107,891.0821,892.87946
2435.5918,2543.8,2673.9363,2775.3232,2877.7544,2999.1614
3890.6748,3854.9358,3794.2515,3788.8384,3816.161,3794.502
2157.8367,2181.7915,2198.009,2230.5012,2228.473,2231.3916
5811.7456,5845.975,5880.894,5901.2324,5923.4565,5927.376
1473.2573,1476.7107,1477.7759,1481.5428,1482.7438,1481.7786
1074.1687,1074.7903,1074.9498,1078.0603,1078.4103,1079.6569
1764.2113,1781.456,1801.0759,1812.8896,1819.0632,1832.3176
2477.7085,2517.738,2559.8647,2595.627,2625.4326,2657.414
4185.5054,4201.378,4216.3228,4220.152,4231.7812,4248.3135
12488.755,12661.956,12825.822,12932.063,13008.23,13073.122
3812.2605,3915.3174,4035.8523,4137.734,4237.5293,4317.367
1645.325,1645.931,1636.1082,1622.3389,1646.6055,1663.1265
8726.668,9047.711,9411.441,9632.9375,9719.545,10040.303
6867.6807,6905.0728,6935.4414,6962.307,6985.6255,7001.253
4541.56,4611.2266,4679.545,4740.059,4784.556,4824.501
3180.1582,3175.0603,3104.648,3170.9204,3201.9268,3296.4785
3004.2717,2983.292,2919.994,2941.525,2978.134,2988.114
4785.6523,4907.8438,5051.4805,5171.344,5284.217,5404.185
2910.609,2914.3232,2912.7266,2918.853,2921.9585,2920.9316
3154.2358,3195.706,3239.2842,3272.6204,3288.2397,3310.8625
1614.6921,1624.1687,1630.7728,1639.8704,1641.6827,1639.9336
2717.3105,2734.8657,2751.7007,2764.5652,2770.217,2779.2925
1611.0836,1612.1937,1611.276,1613.1036,1613.4135,1615.9779
1190.8514,1192.406,1193.5693,1198.7108,1194.8535,1202.2368
2886.921,2886.0674,2880.191,2890.2468,2889.5857,2894.1694
7215.1265,7226.6943,7233.7925,7242.482,7241.7847,7250.406
3891.234,3890.7744,3886.9978,3895.5647,3893.3208,3895.8613
4191.4077,4284.0522,4390.529,4466.953,4545.8125,4621.7144
1985.2108,1989.982,1994.55,1998.6371,2001.2335,2000.1722
1637.9604,1641.8724,1644.0227,1646.2299,1645.7401,1647.4424
6163.651,6210.7773,6255.4062,6287.0586,6305.9795,6325.6733
4618.1426,4651.1133,4681.4414,4709.6294,4717.3276,4729.3345
14917.658,15089.528,15266.607,15410.195,15502.878,15563.012
10711.858,10780.573,10822.166,10877.372,10874.685,10904.68
2259.5413,2274.3247,2287.0134,2304.287,2307.9727,2311.7397
12403.328,12474.953,12541.535,12596.145,12615.945,12606.859
1882.0203,1897.0267,1911.5624,1917.5432,1920.8071,1928.4165
3048.1995,3047.5957,3040.564,3050.3357,3062.8154,3070.0266
1445.6957,1463.2081,1482.8259,1499.9053,1513.1196,1528.5607
1355.0287,1348.7069,1326.9579,1348.266,1343.8389,1351.1315
1917.3998,1922.4258,1925.5632,1932.7367,1930.2104,1935.2275
4604.4634,4625.7104,4638.5757,4638.305,4658.3975,4660.6997
3475.666,3472.663,3460.3564,3469.887,3459.1655,3459.261
1308.747,1318.8091,1329.0203,1336.9589,1342.4877,1350.6349
6553.9224,6560.942,6564.804,6574.174,6570.0747,6570.098
4710.3223,4711.6426,4698.0435,4723.031,4718.0103,4727.032
7632.4185,7630.903,7619.536,7637.8613,7615.6426,7626.425
1679.964,1684.5867,1688.5919,1691.2579,1694.2424,1696.2487
7139.085,7207.3765,7280.4766,7302.491,7324.873,7379.84
3340.2073,3342.3684,3343.6973,3350.9832,3360.391,3362.4429
9940.846,10184.716,10475.482,10694.889,10932.059,11164.829
14382.978,14720.12,15092.573,15400.799,15648.283,15957.963
1331.2822,1331.8218,1331.7166,1329.511,1337.4072,1340.5101
10699.012,10936.832,11209.215,11421.043,11610.066,11866.832
4567.399,4575.293,4563.1367,4590.7603,4582.051,4616.801
4943.198,4941.179,4923.94,4924.98,4935.4487,4945.6187
3593.101,3587.4795,3568.6528,3584.8677,3578.259,3582.3823
1200.7349,1194.7498,1159.2632,1175.7004,1185.5304,1205.852
1453.937,1504.8589,1562.0217,1563.8256,1591.7866,1651.7957
15034.174,15744.652,16410.965,16568.404,17178.725,17601.234
2380.0164,2452.5122,2510.841,2511.1006,2546.4854,2601.375
4285.971,4285.962,4283.2803,4286.8867,4285.6543,4284.8823
6939.0625,7185.629,7435.5127,7631.485,7764.0947,7868.5728
5292.559,5471.134,5687.577,5874.665,6058.0796,6261.0073
6565.762,6870.283,7211.9277,7501.0615,7767.521,8025.601
10883.8125,11319.959,11829.972,12258.122,12639.984,13084.633
11220.246,11871.762,12692.694,13328.321,13967.257,14760.082
12993.74,13408.105,13822.99,14143.004,14369.078,14677.691
9789.323,9943.971,10101.844,10223.904,10299.191,10363.331
5743.3574,5764.9995,5776.361,5811.7983,5789.3774,5802.53
4262.378,4333.9272,4409.3467,4472.1704,4508.743,4537.8843
2104.1719,2103.1968,2097.4336,2107.7441,2109.1672,2113.2383
5237.2666,5267.1,5296.772,5334.0376,5321.6636,5330.622
1808.7236,1825.8916,1834.6312,1833.9526,1833.5762,1864.9081
756.9895,735.98706,675.45593,696.0631,701.912,702.932
1982.6326,2049.44,2122.5789,2182.416,2231.9043,2286.0962
2312.2583,2322.4138,2327.8784,2342.7344,2337.6707,2344.5615
2759.8098,2765.0483,2768.976,2774.25,2777.8276,2776.5723
6840.4272,6839.072,6821.1665,6841.8003,6820.1045,6835.7007
9444.5,9616.289,9793.775,9936.205,10004.983,10086.324
1772.5011,1782.9736,1792.9478,1798.1683,1794.7441,1806.2024
3759.629,3784.141,3809.9978,3836.6536,3852.0576,3849.6025
3127.0369,3182.3503,3241.7456,3284.8035,3313.5864,3357.8088
1671.468,1683.3608,1692.7413,1703.3489,1703.6594,1703.7412
4736.085,4831.597,4930.094,5006.5356,5042.603,5078.141
1271.112,1282.4095,1293.1049,1302.86,1303.4877,1307.733
4871.7637,4827.358,4750.0215,4752.062,4771.603,4739.0815
2648.872,2650.12,2650.1975,2654.4866,2655.0066,2656.3633
3365.1128,3376.4116,3386.831,3395.357,3396.4429,3397.6897
1573.4249,1572.1783,1565.7811,1569.1516,1570.5559,1576.1246
1079.6384,1079.3933,1078.5432,1080.8884,1081.4497,1082.345
3666.6265,3677.894,3685.43,3697.3389,3707.6025,3704.7253
1887.5391,1900.993,1911.9124,1906.7366,1916.6143,1924.5018
3343.1472,3354.2957,3362.295,3372.0322,3367.415,3386.4055
5598.922,5642.029,5673.413,5726.6353,5726.402,5726.251
9920.526,9914.671,9892.12,9921.04,9907.842,9910.67
10033.703,10195.889,10368.921,10507.994,10603.117,10697.5625
11232.216,11284.911,11316.536,11377.082,11359.668,11391.861
4625.947,4830.1177,5057.6953,5227.88,5412.758,5601.882
3656.5886,3685.0674,3704.938,3730.0393,3733.5833,3747.2532
3727.3057,3748.8716,3771.247,3789.844,3802.8616,3814.6865
3001.6338,3022.5757,3035.4363,3033.8162,3046.626,3058.145
3831.7937,3844.275,3847.5688,3862.118,3855.8206,3864.0176
8926.345,9060.147,9161.861,9203.026,9157.91,9287.377
7371.9263,7406.4106,7408.3184,7419.9424,7408.416,7475.304
2819.746,2833.3809,2766.3708,2815.9854,2818.5264,2886.1855
671.61096,673.81946,666.8471,665.5213,658.9924,672.029
2202.224,2248.7188,2297.8457,2338.5366,2372.6887,2402.5728
1209.3516,1211.0837,1208.2025,1215.9865,1214.2998,1223.9689
13110.711,13107.453,13059.859,13066.132,13090.984,13113.805
1141.1929,1137.4421,1119.0942,1127.8376,1130.927,1138.6814
2507.892,2539.2732,2517.0405,2436.771,2508.3416,2652.729
9254.76,9590.081,9879.018,9929.106,10041.626,10298.689
2085.6885,2093.544,2097.8884,2107.565,2116.4146,2146.0198
18132.797,18138.076,18187.877,18330.266,18450.844,19168.018
9490.774,9483.047,9439.134,9489.342,9464.053,9477.892
